date,city,substance,units,items
202308,Newcastle upon Tyne,Colecalciferol,200,219.0
202308,Newcastle upon Tyne,Colecalciferol,2000,5.0
202308,Newcastle upon Tyne,Colecalciferol,20000,143.0
202308,Newcastle upon Tyne,Colecalciferol,2400,2.0
202308,Newcastle upon Tyne,Colecalciferol,25000,4.0
202308,Newcastle upon Tyne,Colecalciferol,2740,35.0
202308,Newcastle upon Tyne,Colecalciferol,3200,6.0
202308,Newcastle upon Tyne,Colecalciferol,400,1604.0
202308,Newcastle upon Tyne,Colecalciferol,440,1.0
202308,Newcastle upon Tyne,Colecalciferol,50000,1.0
202308,Newcastle upon Tyne,Colecalciferol,5600,8.0
202308,Newcastle upon Tyne,Colecalciferol,800,5273.0
202308,Newcastle upon Tyne,Colecalciferol,880,7.0
202308,Newcastle upon Tyne,Colecalciferol,unknown,916.0
202308,Nottingham,Colecalciferol,1000,3353.0
202308,Nottingham,Colecalciferol,10000,5.0
202308,Nottingham,Colecalciferol,200,503.0
202308,Nottingham,Colecalciferol,2000,11.0
202308,Nottingham,Colecalciferol,20000,64.0
202308,Nottingham,Colecalciferol,2200,4.0
202308,Nottingham,Colecalciferol,2400,1.0
202308,Nottingham,Colecalciferol,2500,1.0
202308,Nottingham,Colecalciferol,25000,130.0
202308,Nottingham,Colecalciferol,2740,42.0
202308,Nottingham,Colecalciferol,3000,1.0
202308,Nottingham,Colecalciferol,3200,8.0
202308,Nottingham,Colecalciferol,400,524.0
202308,Nottingham,Colecalciferol,4000,10.0
202308,Nottingham,Colecalciferol,440,5.0
202308,Nottingham,Colecalciferol,5000,5.0
202308,Nottingham,Colecalciferol,50000,115.0
202308,Nottingham,Colecalciferol,5600,3.0
202308,Nottingham,Colecalciferol,800,2019.0
202308,Nottingham,Colecalciferol,880,2.0
202308,Nottingham,Colecalciferol,unknown,879.0
202308,Peterborough,Colecalciferol,1000,19.0
202308,Peterborough,Colecalciferol,200,7.0
202308,Peterborough,Colecalciferol,20000,2.0
202308,Peterborough,Colecalciferol,25000,2.0
202308,Peterborough,Colecalciferol,3200,1.0
202308,Peterborough,Colecalciferol,400,75.0
202308,Peterborough,Colecalciferol,440,1.0
202308,Peterborough,Colecalciferol,50000,4.0
202308,Peterborough,Colecalciferol,800,25.0
202308,Peterborough,Colecalciferol,880,6.0
202308,Peterborough,Colecalciferol,unknown,22.0
202308,Plymouth,Colecalciferol,1000,90.0
202308,Plymouth,Colecalciferol,200,38.0
202308,Plymouth,Colecalciferol,2000,9.0
202308,Plymouth,Colecalciferol,2500,6.0
202308,Plymouth,Colecalciferol,25000,10.0
202308,Plymouth,Colecalciferol,400,57.0
202308,Plymouth,Colecalciferol,800,12.0
202308,Plymouth,Colecalciferol,880,26.0
202308,Plymouth,Colecalciferol,unknown,98.0
202308,Sunderland,Colecalciferol,1000,52.0
202308,Sunderland,Colecalciferol,200,80.0
202308,Sunderland,Colecalciferol,20000,16.0
202308,Sunderland,Colecalciferol,25000,1.0
202308,Sunderland,Colecalciferol,2740,1.0
202308,Sunderland,Colecalciferol,400,146.0
202308,Sunderland,Colecalciferol,800,280.0
202308,Sunderland,Colecalciferol,880,6.0
202308,Sunderland,Colecalciferol,unknown,471.0
202308,York,Colecalciferol,1000,288.0
202308,York,Colecalciferol,10000,12.0
202308,York,Colecalciferol,200,395.0
202308,York,Colecalciferol,2000,2.0
202308,York,Colecalciferol,20000,9.0
202308,York,Colecalciferol,25000,48.0
202308,York,Colecalciferol,3000,1.0
202308,York,Colecalciferol,30000,4.0
202308,York,Colecalciferol,3200,1.0
202308,York,Colecalciferol,400,385.0
202308,York,Colecalciferol,40000,1.0
202308,York,Colecalciferol,440,1.0
202308,York,Colecalciferol,50000,30.0
202308,York,Colecalciferol,5600,1.0
202308,York,Colecalciferol,800,549.0
202308,York,Colecalciferol,880,36.0
202308,York,Colecalciferol,unknown,937.0
202309,Birmingham,Colecalciferol,1000,1158.0
202309,Birmingham,Colecalciferol,10000,67.0
202309,Birmingham,Colecalciferol,15000,1.0
202309,Birmingham,Colecalciferol,200,2310.0
202309,Birmingham,Colecalciferol,2000,34.0
202309,Birmingham,Colecalciferol,20000,352.0
202309,Birmingham,Colecalciferol,2200,6.0
202309,Birmingham,Colecalciferol,2400,18.0
202309,Birmingham,Colecalciferol,2500,7.0
202309,Birmingham,Colecalciferol,25000,299.0
202309,Birmingham,Colecalciferol,2740,9.0
202309,Birmingham,Colecalciferol,3000,12.0
202309,Birmingham,Colecalciferol,3200,69.0
202309,Birmingham,Colecalciferol,400,1172.0
202309,Birmingham,Colecalciferol,4000,12.0
202309,Birmingham,Colecalciferol,40000,8.0
202309,Birmingham,Colecalciferol,440,4.0
202309,Birmingham,Colecalciferol,5000,2.0
202309,Birmingham,Colecalciferol,50000,589.0
202309,Birmingham,Colecalciferol,5600,6.0
202309,Birmingham,Colecalciferol,600,2.0
202309,Birmingham,Colecalciferol,800,4127.0
202309,Birmingham,Colecalciferol,880,145.0
202309,Birmingham,Colecalciferol,unknown,1773.0
202309,Brighton,Colecalciferol,1000,1.0
202309,Brighton,Colecalciferol,200,25.0
202309,Brighton,Colecalciferol,20000,2.0
202309,Brighton,Colecalciferol,2500,1.0
202309,Brighton,Colecalciferol,3200,2.0
202309,Brighton,Colecalciferol,400,101.0
202309,Brighton,Colecalciferol,4000,2.0
202309,Brighton,Colecalciferol,5000,1.0
202309,Brighton,Colecalciferol,600,1.0
202309,Brighton,Colecalciferol,800,56.0
202309,Brighton,Colecalciferol,880,2.0
202309,Brighton,Colecalciferol,unknown,47.0
202309,Bristol,Colecalciferol,1000,329.0
202309,Bristol,Colecalciferol,10000,5.0
202309,Bristol,Colecalciferol,15000,1.0
202309,Bristol,Colecalciferol,200,701.0
202309,Bristol,Colecalciferol,2000,2.0
202309,Bristol,Colecalciferol,20000,19.0
202309,Bristol,Colecalciferol,2400,1.0
202309,Bristol,Colecalciferol,25000,95.0
202309,Bristol,Colecalciferol,3000,4.0
202309,Bristol,Colecalciferol,3200,3.0
202309,Bristol,Colecalciferol,400,1772.0
202309,Bristol,Colecalciferol,4000,3.0
202309,Bristol,Colecalciferol,40000,1.0
202309,Bristol,Colecalciferol,440,6.0
202309,Bristol,Colecalciferol,50000,8.0
202309,Bristol,Colecalciferol,600,1.0
202309,Bristol,Colecalciferol,800,1883.0
202309,Bristol,Colecalciferol,880,151.0
202309,Bristol,Colecalciferol,unknown,918.0
202309,Canterbury,Colecalciferol,1000,178.0
202309,Canterbury,Colecalciferol,10000,1.0
202309,Canterbury,Colecalciferol,200,328.0
202309,Canterbury,Colecalciferol,2000,1.0
202309,Canterbury,Colecalciferol,20000,18.0
202309,Canterbury,Colecalciferol,2740,1.0
202309,Canterbury,Colecalciferol,3000,1.0
202309,Canterbury,Colecalciferol,3200,5.0
202309,Canterbury,Colecalciferol,400,682.0
202309,Canterbury,Colecalciferol,40000,2.0
202309,Canterbury,Colecalciferol,440,3.0
202309,Canterbury,Colecalciferol,50000,2.0
202309,Canterbury,Colecalciferol,600,1.0
202309,Canterbury,Colecalciferol,800,259.0
202309,Canterbury,Colecalciferol,880,27.0
202309,Canterbury,Colecalciferol,unknown,654.0
202309,Exeter,Colecalciferol,1000,50.0
202309,Exeter,Colecalciferol,200,11.0
202309,Exeter,Colecalciferol,2400,1.0
202309,Exeter,Colecalciferol,400,9.0
202309,Exeter,Colecalciferol,800,9.0
202309,Exeter,Colecalciferol,880,142.0
202309,Exeter,Colecalciferol,unknown,49.0
202309,Leeds,Colecalciferol,1000,676.0
202309,Leeds,Colecalciferol,10000,9.0
202309,Leeds,Colecalciferol,200,153.0
202309,Leeds,Colecalciferol,2000,16.0
202309,Leeds,Colecalciferol,20000,38.0
202309,Leeds,Colecalciferol,2400,2.0
202309,Leeds,Colecalciferol,2500,1.0
202309,Leeds,Colecalciferol,25000,15.0
202309,Leeds,Colecalciferol,2740,2.0
202309,Leeds,Colecalciferol,400,693.0
202309,Leeds,Colecalciferol,40000,9.0
202309,Leeds,Colecalciferol,440,2.0
202309,Leeds,Colecalciferol,50000,11.0
202309,Leeds,Colecalciferol,600,1.0
202309,Leeds,Colecalciferol,800,554.0
202309,Leeds,Colecalciferol,880,7.0
202309,Leeds,Colecalciferol,unknown,651.0
202309,London,Colecalciferol,1000,34838.0
202309,London,Colecalciferol,10000,793.0
202309,London,Colecalciferol,15000,17.0
202309,London,Colecalciferol,200,17071.0
202309,London,Colecalciferol,2000,779.0
202309,London,Colecalciferol,20000,11626.0
202309,London,Colecalciferol,2200,173.0
202309,London,Colecalciferol,2400,108.0
202309,London,Colecalciferol,2500,85.0
202309,London,Colecalciferol,25000,2360.0
202309,London,Colecalciferol,2740,115.0
202309,London,Colecalciferol,3000,247.0
202309,London,Colecalciferol,30000,4.0
202309,London,Colecalciferol,300000,2.0
202309,London,Colecalciferol,3200,250.0
202309,London,Colecalciferol,400,45429.0
202309,London,Colecalciferol,4000,339.0
202309,London,Colecalciferol,40000,438.0
202309,London,Colecalciferol,440,221.0
202309,London,Colecalciferol,5000,176.0
202309,London,Colecalciferol,50000,128.0
202309,London,Colecalciferol,5600,25.0
202309,London,Colecalciferol,600,60.0
202309,London,Colecalciferol,800,25384.0
202309,London,Colecalciferol,880,1677.0
202309,London,Colecalciferol,unknown,41015.0
202309,Manchester,Colecalciferol,1000,697.0
202309,Manchester,Colecalciferol,10000,52.0
202309,Manchester,Colecalciferol,200,3087.0
202309,Manchester,Colecalciferol,2000,37.0
202309,Manchester,Colecalciferol,20000,1318.0
202309,Manchester,Colecalciferol,2200,2.0
202309,Manchester,Colecalciferol,2400,6.0
202309,Manchester,Colecalciferol,2500,2.0
202309,Manchester,Colecalciferol,25000,54.0
202309,Manchester,Colecalciferol,2740,13.0
202309,Manchester,Colecalciferol,3000,9.0
202309,Manchester,Colecalciferol,3200,41.0
202309,Manchester,Colecalciferol,400,2652.0
202309,Manchester,Colecalciferol,4000,22.0
202309,Manchester,Colecalciferol,40000,29.0
202309,Manchester,Colecalciferol,440,32.0
202309,Manchester,Colecalciferol,5000,5.0
202309,Manchester,Colecalciferol,50000,49.0
202309,Manchester,Colecalciferol,5600,8.0
202309,Manchester,Colecalciferol,600,6.0
202309,Manchester,Colecalciferol,800,2056.0
202309,Manchester,Colecalciferol,880,502.0
202309,Manchester,Colecalciferol,unknown,5463.0
202309,Middlesbrough,Colecalciferol,1000,112.0
202309,Middlesbrough,Colecalciferol,10000,1.0
202309,Middlesbrough,Colecalciferol,200,77.0
202309,Middlesbrough,Colecalciferol,2000,3.0
202309,Middlesbrough,Colecalciferol,20000,30.0
202309,Middlesbrough,Colecalciferol,25000,1.0
202309,Middlesbrough,Colecalciferol,2740,1.0
202309,Middlesbrough,Colecalciferol,400,176.0
202309,Middlesbrough,Colecalciferol,800,287.0
202309,Middlesbrough,Colecalciferol,880,52.0
202309,Middlesbrough,Colecalciferol,unknown,135.0
202309,Newcastle upon Tyne,Colecalciferol,1000,25.0
202309,Newcastle upon Tyne,Colecalciferol,10000,4.0
202309,Newcastle upon Tyne,Colecalciferol,200,200.0
202309,Newcastle upon Tyne,Colecalciferol,2000,6.0
202309,Newcastle upon Tyne,Colecalciferol,20000,113.0
202309,Newcastle upon Tyne,Colecalciferol,2400,1.0
202309,Newcastle upon Tyne,Colecalciferol,25000,4.0
202309,Newcastle upon Tyne,Colecalciferol,2740,21.0
202309,Newcastle upon Tyne,Colecalciferol,3200,8.0
202309,Newcastle upon Tyne,Colecalciferol,400,1303.0
202309,Newcastle upon Tyne,Colecalciferol,440,2.0
202309,Newcastle upon Tyne,Colecalciferol,800,3973.0
202309,Newcastle upon Tyne,Colecalciferol,880,2.0
202309,Newcastle upon Tyne,Colecalciferol,unknown,741.0
202309,Nottingham,Colecalciferol,1000,3292.0
202309,Nottingham,Colecalciferol,10000,7.0
202309,Nottingham,Colecalciferol,200,478.0
202309,Nottingham,Colecalciferol,2000,9.0
202309,Nottingham,Colecalciferol,20000,81.0
202309,Nottingham,Colecalciferol,2200,5.0
202309,Nottingham,Colecalciferol,2400,2.0
202309,Nottingham,Colecalciferol,2500,1.0
202309,Nottingham,Colecalciferol,25000,109.0
202309,Nottingham,Colecalciferol,2740,42.0
202309,Nottingham,Colecalciferol,3000,1.0
202309,Nottingham,Colecalciferol,3200,5.0
202309,Nottingham,Colecalciferol,400,464.0
202309,Nottingham,Colecalciferol,4000,12.0
202309,Nottingham,Colecalciferol,440,2.0
202309,Nottingham,Colecalciferol,5000,7.0
202309,Nottingham,Colecalciferol,50000,108.0
202309,Nottingham,Colecalciferol,5600,2.0
202309,Nottingham,Colecalciferol,800,1932.0
202309,Nottingham,Colecalciferol,880,3.0
202309,Nottingham,Colecalciferol,unknown,821.0
202309,Peterborough,Colecalciferol,1000,7.0
202309,Peterborough,Colecalciferol,200,4.0
202309,Peterborough,Colecalciferol,20000,1.0
202309,Peterborough,Colecalciferol,3200,1.0
202309,Peterborough,Colecalciferol,400,74.0
202309,Peterborough,Colecalciferol,440,1.0
202309,Peterborough,Colecalciferol,50000,2.0
202309,Peterborough,Colecalciferol,5600,1.0
202309,Peterborough,Colecalciferol,800,39.0
202309,Peterborough,Colecalciferol,880,4.0
202309,Peterborough,Colecalciferol,unknown,18.0
202309,Plymouth,Colecalciferol,1000,79.0
202309,Plymouth,Colecalciferol,200,37.0
202309,Plymouth,Colecalciferol,2000,3.0
202309,Plymouth,Colecalciferol,25000,15.0
202309,Plymouth,Colecalciferol,400,47.0
202309,Plymouth,Colecalciferol,800,15.0
202309,Plymouth,Colecalciferol,880,31.0
202309,Plymouth,Colecalciferol,unknown,82.0
202309,Sunderland,Colecalciferol,1000,48.0
202309,Sunderland,Colecalciferol,200,76.0
202309,Sunderland,Colecalciferol,20000,14.0
202309,Sunderland,Colecalciferol,25000,2.0
202309,Sunderland,Colecalciferol,2740,2.0
202309,Sunderland,Colecalciferol,400,109.0
202309,Sunderland,Colecalciferol,800,300.0
202309,Sunderland,Colecalciferol,880,2.0
202309,Sunderland,Colecalciferol,unknown,447.0
202309,York,Colecalciferol,1000,240.0
202309,York,Colecalciferol,10000,5.0
202309,York,Colecalciferol,200,394.0
202309,York,Colecalciferol,2000,2.0
202309,York,Colecalciferol,20000,6.0
202309,York,Colecalciferol,2200,1.0
202309,York,Colecalciferol,2400,1.0
202309,York,Colecalciferol,25000,35.0
202309,York,Colecalciferol,3000,1.0
202309,York,Colecalciferol,3200,4.0
202309,York,Colecalciferol,400,377.0
202309,York,Colecalciferol,4000,2.0
202309,York,Colecalciferol,40000,1.0
202309,York,Colecalciferol,440,1.0
202309,York,Colecalciferol,50000,23.0
202309,York,Colecalciferol,5600,2.0
202309,York,Colecalciferol,800,586.0
202309,York,Colecalciferol,880,29.0
202309,York,Colecalciferol,unknown,908.0
202310,Birmingham,Colecalciferol,1000,1079.0
202310,Birmingham,Colecalciferol,10000,85.0
202310,Birmingham,Colecalciferol,15000,2.0
202310,Birmingham,Colecalciferol,200,2215.0
202310,Birmingham,Colecalciferol,2000,42.0
202310,Birmingham,Colecalciferol,20000,383.0
202310,Birmingham,Colecalciferol,2200,6.0
202310,Birmingham,Colecalciferol,2400,14.0
202310,Birmingham,Colecalciferol,2500,2.0
202310,Birmingham,Colecalciferol,25000,287.0
202310,Birmingham,Colecalciferol,2740,10.0
202310,Birmingham,Colecalciferol,3000,9.0
202310,Birmingham,Colecalciferol,30000,1.0
202310,Birmingham,Colecalciferol,3200,89.0
202310,Birmingham,Colecalciferol,400,1249.0
202310,Birmingham,Colecalciferol,4000,10.0
202310,Birmingham,Colecalciferol,40000,5.0
202310,Birmingham,Colecalciferol,440,5.0
202310,Birmingham,Colecalciferol,50000,625.0
202310,Birmingham,Colecalciferol,5600,9.0
202310,Birmingham,Colecalciferol,600,7.0
202310,Birmingham,Colecalciferol,800,4116.0
202310,Birmingham,Colecalciferol,880,142.0
202310,Birmingham,Colecalciferol,unknown,1758.0
202310,Brighton,Colecalciferol,1000,1.0
202310,Brighton,Colecalciferol,200,25.0
202310,Brighton,Colecalciferol,2000,1.0
202310,Brighton,Colecalciferol,20000,1.0
202310,Brighton,Colecalciferol,3000,1.0
202310,Brighton,Colecalciferol,3200,1.0
202310,Brighton,Colecalciferol,400,119.0
202310,Brighton,Colecalciferol,4000,1.0
202310,Brighton,Colecalciferol,5000,1.0
202310,Brighton,Colecalciferol,50000,1.0
202310,Brighton,Colecalciferol,800,58.0
202310,Brighton,Colecalciferol,880,2.0
202310,Brighton,Colecalciferol,unknown,50.0
202310,Bristol,Colecalciferol,1000,293.0
202310,Bristol,Colecalciferol,10000,6.0
202310,Bristol,Colecalciferol,15000,1.0
202310,Bristol,Colecalciferol,200,681.0
202310,Bristol,Colecalciferol,2000,2.0
202310,Bristol,Colecalciferol,20000,23.0
202310,Bristol,Colecalciferol,2200,1.0
202310,Bristol,Colecalciferol,2400,2.0
202310,Bristol,Colecalciferol,25000,95.0
202310,Bristol,Colecalciferol,3000,7.0
202310,Bristol,Colecalciferol,3200,8.0
202310,Bristol,Colecalciferol,400,1814.0
202310,Bristol,Colecalciferol,4000,4.0
202310,Bristol,Colecalciferol,440,8.0
202310,Bristol,Colecalciferol,5000,1.0
202310,Bristol,Colecalciferol,50000,7.0
202310,Bristol,Colecalciferol,800,2029.0
202310,Bristol,Colecalciferol,880,168.0
202310,Bristol,Colecalciferol,unknown,1001.0
202310,Canterbury,Colecalciferol,1000,184.0
202310,Canterbury,Colecalciferol,10000,1.0
202310,Canterbury,Colecalciferol,200,314.0
202310,Canterbury,Colecalciferol,2000,3.0
202310,Canterbury,Colecalciferol,20000,12.0
202310,Canterbury,Colecalciferol,25000,3.0
202310,Canterbury,Colecalciferol,3000,1.0
202310,Canterbury,Colecalciferol,3200,6.0
202310,Canterbury,Colecalciferol,400,673.0
202310,Canterbury,Colecalciferol,4000,7.0
202310,Canterbury,Colecalciferol,40000,5.0
202310,Canterbury,Colecalciferol,440,5.0
202310,Canterbury,Colecalciferol,5000,1.0
202310,Canterbury,Colecalciferol,50000,3.0
202310,Canterbury,Colecalciferol,600,1.0
202310,Canterbury,Colecalciferol,800,270.0
202310,Canterbury,Colecalciferol,880,30.0
202310,Canterbury,Colecalciferol,unknown,578.0
202310,Exeter,Colecalciferol,1000,50.0
202310,Exeter,Colecalciferol,200,13.0
202310,Exeter,Colecalciferol,2400,1.0
202310,Exeter,Colecalciferol,400,4.0
202310,Exeter,Colecalciferol,800,9.0
202310,Exeter,Colecalciferol,880,160.0
202310,Exeter,Colecalciferol,unknown,50.0
202310,Leeds,Colecalciferol,1000,712.0
202310,Leeds,Colecalciferol,10000,9.0
202310,Leeds,Colecalciferol,200,157.0
202310,Leeds,Colecalciferol,2000,11.0
202310,Leeds,Colecalciferol,20000,38.0
202310,Leeds,Colecalciferol,2400,2.0
202310,Leeds,Colecalciferol,2500,1.0
202310,Leeds,Colecalciferol,25000,9.0
202310,Leeds,Colecalciferol,2740,1.0
202310,Leeds,Colecalciferol,3200,1.0
202310,Leeds,Colecalciferol,400,761.0
202310,Leeds,Colecalciferol,4000,5.0
202310,Leeds,Colecalciferol,40000,13.0
202310,Leeds,Colecalciferol,440,2.0
202310,Leeds,Colecalciferol,50000,25.0
202310,Leeds,Colecalciferol,600,1.0
202310,Leeds,Colecalciferol,800,560.0
202310,Leeds,Colecalciferol,880,13.0
202310,Leeds,Colecalciferol,unknown,618.0
202310,London,Colecalciferol,1000,35630.0
202310,London,Colecalciferol,10000,703.0
202310,London,Colecalciferol,15000,24.0
202310,London,Colecalciferol,200,17358.0
202310,London,Colecalciferol,2000,751.0
202310,London,Colecalciferol,20000,10947.0
202310,London,Colecalciferol,2200,79.0
202310,London,Colecalciferol,2400,121.0
202310,London,Colecalciferol,2500,122.0
202310,London,Colecalciferol,25000,2522.0
202310,London,Colecalciferol,2740,100.0
202310,London,Colecalciferol,3000,228.0
202310,London,Colecalciferol,30000,4.0
202310,London,Colecalciferol,300000,3.0
202310,London,Colecalciferol,3200,241.0
202310,London,Colecalciferol,400,45784.0
202310,London,Colecalciferol,4000,326.0
202310,London,Colecalciferol,40000,478.0
202310,London,Colecalciferol,440,270.0
202310,London,Colecalciferol,5000,164.0
202310,London,Colecalciferol,50000,154.0
202310,London,Colecalciferol,5600,17.0
202310,London,Colecalciferol,600,79.0
202310,London,Colecalciferol,800,25189.0
202310,London,Colecalciferol,880,1691.0
202310,London,Colecalciferol,unknown,41660.0
202310,Manchester,Colecalciferol,1000,701.0
202310,Manchester,Colecalciferol,10000,48.0
202310,Manchester,Colecalciferol,200,3056.0
202310,Manchester,Colecalciferol,2000,30.0
202310,Manchester,Colecalciferol,20000,1377.0
202310,Manchester,Colecalciferol,2200,2.0
202310,Manchester,Colecalciferol,2400,11.0
202310,Manchester,Colecalciferol,2500,6.0
202310,Manchester,Colecalciferol,25000,58.0
202310,Manchester,Colecalciferol,2740,11.0
202310,Manchester,Colecalciferol,3000,8.0
202310,Manchester,Colecalciferol,3200,41.0
202310,Manchester,Colecalciferol,400,2606.0
202310,Manchester,Colecalciferol,4000,17.0
202310,Manchester,Colecalciferol,40000,19.0
202310,Manchester,Colecalciferol,440,28.0
202310,Manchester,Colecalciferol,5000,5.0
202310,Manchester,Colecalciferol,50000,53.0
202310,Manchester,Colecalciferol,5600,9.0
202310,Manchester,Colecalciferol,600,1.0
202310,Manchester,Colecalciferol,800,2119.0
202310,Manchester,Colecalciferol,880,533.0
202310,Manchester,Colecalciferol,unknown,5620.0
202310,Middlesbrough,Colecalciferol,1000,107.0
202310,Middlesbrough,Colecalciferol,10000,1.0
202310,Middlesbrough,Colecalciferol,200,69.0
202310,Middlesbrough,Colecalciferol,20000,25.0
202310,Middlesbrough,Colecalciferol,25000,1.0
202310,Middlesbrough,Colecalciferol,3000,1.0
202310,Middlesbrough,Colecalciferol,3200,1.0
202310,Middlesbrough,Colecalciferol,400,178.0
202310,Middlesbrough,Colecalciferol,5000,1.0
202310,Middlesbrough,Colecalciferol,50000,1.0
202310,Middlesbrough,Colecalciferol,800,296.0
202310,Middlesbrough,Colecalciferol,880,48.0
202310,Middlesbrough,Colecalciferol,unknown,132.0
202310,Newcastle upon Tyne,Colecalciferol,1000,25.0
202310,Newcastle upon Tyne,Colecalciferol,15000,1.0
202310,Newcastle upon Tyne,Colecalciferol,200,224.0
202310,Newcastle upon Tyne,Colecalciferol,2000,2.0
202310,Newcastle upon Tyne,Colecalciferol,20000,93.0
202310,Newcastle upon Tyne,Colecalciferol,25000,2.0
202310,Newcastle upon Tyne,Colecalciferol,2740,25.0
202310,Newcastle upon Tyne,Colecalciferol,400,1315.0
202310,Newcastle upon Tyne,Colecalciferol,440,2.0
202310,Newcastle upon Tyne,Colecalciferol,50000,1.0
202310,Newcastle upon Tyne,Colecalciferol,800,3911.0
202310,Newcastle upon Tyne,Colecalciferol,880,12.0
202310,Newcastle upon Tyne,Colecalciferol,unknown,704.0
202310,Nottingham,Colecalciferol,1000,3403.0
202310,Nottingham,Colecalciferol,200,491.0
202310,Nottingham,Colecalciferol,2000,12.0
202310,Nottingham,Colecalciferol,20000,85.0
202310,Nottingham,Colecalciferol,2200,3.0
202310,Nottingham,Colecalciferol,2400,2.0
202310,Nottingham,Colecalciferol,25000,113.0
202310,Nottingham,Colecalciferol,2740,38.0
202310,Nottingham,Colecalciferol,3200,10.0
202310,Nottingham,Colecalciferol,400,468.0
202310,Nottingham,Colecalciferol,4000,8.0
202310,Nottingham,Colecalciferol,440,5.0
202310,Nottingham,Colecalciferol,5000,9.0
202310,Nottingham,Colecalciferol,50000,106.0
202310,Nottingham,Colecalciferol,5600,4.0
202310,Nottingham,Colecalciferol,800,1946.0
202310,Nottingham,Colecalciferol,880,1.0
202310,Nottingham,Colecalciferol,unknown,867.0
202310,Peterborough,Colecalciferol,1000,10.0
202310,Peterborough,Colecalciferol,200,9.0
202310,Peterborough,Colecalciferol,20000,2.0
202310,Peterborough,Colecalciferol,25000,2.0
202310,Peterborough,Colecalciferol,3200,1.0
202310,Peterborough,Colecalciferol,400,74.0
202310,Peterborough,Colecalciferol,440,1.0
202310,Peterborough,Colecalciferol,50000,2.0
202310,Peterborough,Colecalciferol,800,22.0
202310,Peterborough,Colecalciferol,880,5.0
202310,Peterborough,Colecalciferol,unknown,20.0
202310,Plymouth,Colecalciferol,1000,84.0
202310,Plymouth,Colecalciferol,200,33.0
202310,Plymouth,Colecalciferol,2000,5.0
202310,Plymouth,Colecalciferol,25000,13.0
202310,Plymouth,Colecalciferol,400,57.0
202310,Plymouth,Colecalciferol,800,10.0
202310,Plymouth,Colecalciferol,880,27.0
202310,Plymouth,Colecalciferol,unknown,87.0
202310,Sunderland,Colecalciferol,1000,60.0
202310,Sunderland,Colecalciferol,10000,3.0
202310,Sunderland,Colecalciferol,200,95.0
202310,Sunderland,Colecalciferol,20000,14.0
202310,Sunderland,Colecalciferol,25000,1.0
202310,Sunderland,Colecalciferol,2740,2.0
202310,Sunderland,Colecalciferol,400,137.0
202310,Sunderland,Colecalciferol,50000,4.0
202310,Sunderland,Colecalciferol,800,321.0
202310,Sunderland,Colecalciferol,880,6.0
202310,Sunderland,Colecalciferol,unknown,420.0
202310,York,Colecalciferol,1000,315.0
202310,York,Colecalciferol,10000,13.0
202310,York,Colecalciferol,200,412.0
202310,York,Colecalciferol,2000,4.0
202310,York,Colecalciferol,20000,5.0
202310,York,Colecalciferol,2200,1.0
202310,York,Colecalciferol,2400,1.0
202310,York,Colecalciferol,25000,43.0
202310,York,Colecalciferol,3000,4.0
202310,York,Colecalciferol,30000,1.0
202310,York,Colecalciferol,3200,2.0
202310,York,Colecalciferol,400,401.0
202310,York,Colecalciferol,4000,1.0
202310,York,Colecalciferol,40000,1.0
202310,York,Colecalciferol,440,1.0
202310,York,Colecalciferol,50000,16.0
202310,York,Colecalciferol,5600,1.0
202310,York,Colecalciferol,800,561.0
202310,York,Colecalciferol,880,45.0
202310,York,Colecalciferol,unknown,948.0
202311,Birmingham,Colecalciferol,1000,1099.0
202311,Birmingham,Colecalciferol,10000,94.0
202311,Birmingham,Colecalciferol,200,2288.0
202311,Birmingham,Colecalciferol,2000,56.0
202311,Birmingham,Colecalciferol,20000,350.0
202311,Birmingham,Colecalciferol,2200,3.0
202311,Birmingham,Colecalciferol,2400,17.0
202311,Birmingham,Colecalciferol,2500,5.0
202311,Birmingham,Colecalciferol,25000,374.0
202311,Birmingham,Colecalciferol,2740,7.0
202311,Birmingham,Colecalciferol,3000,4.0
202311,Birmingham,Colecalciferol,3200,101.0
202311,Birmingham,Colecalciferol,400,1195.0
202311,Birmingham,Colecalciferol,4000,11.0
202311,Birmingham,Colecalciferol,40000,5.0
202311,Birmingham,Colecalciferol,440,5.0
202311,Birmingham,Colecalciferol,5000,3.0
202311,Birmingham,Colecalciferol,50000,741.0
202311,Birmingham,Colecalciferol,5600,6.0
202311,Birmingham,Colecalciferol,600,5.0
202311,Birmingham,Colecalciferol,800,4125.0
202311,Birmingham,Colecalciferol,880,152.0
202311,Birmingham,Colecalciferol,unknown,1766.0
202311,Brighton,Colecalciferol,1000,2.0
202311,Brighton,Colecalciferol,200,29.0
202311,Brighton,Colecalciferol,20000,4.0
202311,Brighton,Colecalciferol,25000,1.0
202311,Brighton,Colecalciferol,3200,2.0
202311,Brighton,Colecalciferol,400,130.0
202311,Brighton,Colecalciferol,4000,1.0
202311,Brighton,Colecalciferol,50000,5.0
202311,Brighton,Colecalciferol,800,62.0
202311,Brighton,Colecalciferol,880,2.0
202311,Brighton,Colecalciferol,unknown,61.0
202311,Bristol,Colecalciferol,1000,368.0
202311,Bristol,Colecalciferol,10000,14.0
202311,Bristol,Colecalciferol,200,704.0
202311,Bristol,Colecalciferol,2000,3.0
