YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST
202407,SOUTH EAST,Y59,0402010AB,Quetiapine,1284407.0,62038.0,2731138.0,765505.33373,887856.75,879488.42229
202407,SOUTH EAST,Y59,0402010AD,Aripiprazole,278589.0,21181.0,637124.0,0.0,210203.58,174170.15869
202407,SOUTH EAST,Y59,0402010AE,Paliperidone,985.0,39.0,1097.0,0.0,4054.49,3847.48745
202407,SOUTH EAST,Y59,0402010AI,Lurasidone,22378.0,1238.0,31876.0,0.0,91074.31,86422.42273
202407,SOUTH EAST,Y59,0402010AJ,Cariprazine,539.0,35.0,749.0,0.0,2149.63,2044.23677
202407,SOUTH EAST,Y59,0402010C0,Clozapine,4127.0,96.0,5743.0,1619.74996,3876.59,3726.99027
202407,SOUTH EAST,Y59,0402010D0,Chlorpromazine hydrochloride,51239.0,1295.0,70659.0,9339.19999,48841.96,39375.75449
202407,SOUTH EAST,Y59,0402010H0,Flupentixol hydrochloride,9019.0,224.0,11761.0,5880.5,1637.36,1576.41171
202407,SOUTH EAST,Y59,0402010I0,Fluphenazine hydrochloride,121.0,3.0,142.0,14.2,519.18,519.2172
202407,SOUTH EAST,Y59,0402010J0,Haloperidol,72294.0,3539.0,105699.0,25493.375,342064.54,325847.96301
202407,SOUTH EAST,Y59,0402010K0,Levomepromazine maleate,11030.0,391.0,14356.0,906.1349,25778.42,25114.43085
202407,SOUTH EAST,Y59,0402010L0,Levomepromazine hydrochloride,6261.0,1435.0,13467.0,0.0,26901.03,25630.52643
202407,SOUTH EAST,Y59,0402010P0,Pericyazine,3984.0,92.0,5559.0,0.0,4301.39,3552.01176
202407,SOUTH EAST,Y59,0402010R0,Pimozide,1268.0,33.0,1371.0,0.0,552.63,524.9399
202407,SOUTH EAST,Y59,0402010S0,Promazine hydrochloride,13018.0,153.0,18278.0,2594.0,9607.87,8899.74687
202407,SOUTH EAST,Y59,0402010T0,Zuclopenthixol hydrochloride,44000.0,819.0,91900.0,29439.99991,7050.68,6700.06723
202407,SOUTH EAST,Y59,0402010U0,Sulpiride,30769.0,698.0,40745.0,11231.25,12282.93,10663.87996
202407,SOUTH EAST,Y59,0402010X0,Trifluoperazine,29979.0,283.0,36638.0,2591.7,20905.68,20630.82819
202407,SOUTH EAST,Y59,0402020AA,Risperidone,103.0,78.0,145.0,25.0,16936.99,16857.19555
202407,SOUTH EAST,Y59,0402020AB,Paliperidone,115.0,152.0,162.0,0.0,60947.91,61199.63984
202407,SOUTH EAST,Y59,0402020AC,Olanzapine embonate,3.0,8.0,15.0,0.0,3339.6,3172.90269
202407,SOUTH EAST,Y59,0402020AD,Aripiprazole,124.0,193.0,198.0,0.0,43641.18,43495.02221
202407,SOUTH EAST,Y59,0402020G0,Flupentixol decanoate,900.0,384.0,1131.0,22122.5,6628.88,6263.16603
202407,SOUTH EAST,Y59,0402020T0,Haloperidol decanoate,150.0,51.0,177.0,4181.8182,797.43,757.83327
202407,SOUTH EAST,Y59,0402020Z0,Zuclopenthixol decanoate,696.0,284.0,906.0,19180.00001,4375.82,4147.33272
202407,SOUTH EAST,Y59,0402030K0,Lithium carbonate,252183.0,10886.0,422783.0,0.0,66723.72,64680.02205
202407,SOUTH EAST,Y59,0402030P0,Lithium citrate,26034.0,89.0,33094.0,0.0,2182.66,2074.66832
202407,SOUTH EAST,Y59,0402030Q0,Valproic acid,150060.0,4537.0,249900.0,81875.0,74409.39,70601.13582
202407,SOUTH EAST,Y59,0402030R0,Asenapine,480.0,10.0,540.0,0.0,923.4,871.48773
202407,SOUTH EAST,Y59,0403010B0,Amitriptyline hydrochloride,1291376.0,173417.0,9906103.0,2069995.73323,312757.13,255957.5747
202407,SOUTH EAST,Y59,0403010F0,Clomipramine hydrochloride,129691.0,2709.0,173162.0,84272.19994,39190.4,37065.20837
202407,SOUTH EAST,Y59,0403010J0,Dosulepin hydrochloride,152945.0,4155.0,237053.0,134624.33309,62015.54,50185.00132
202407,SOUTH EAST,Y59,0403010L0,Doxepin,7300.0,146.0,8114.0,4022.00002,31092.35,30847.23113
202407,SOUTH EAST,Y59,0403010N0,Imipramine hydrochloride,99340.0,1542.0,127737.0,34204.20004,11270.28,10189.04511
202407,SOUTH EAST,Y59,0403010R0,Lofepramine hydrochloride,47216.0,1127.0,66239.0,32319.5,29360.03,29283.52018
202407,SOUTH EAST,Y59,0403010T0,Mianserin hydrochloride,861.0,25.0,945.0,767.66666,1230.88,1191.57548
202407,SOUTH EAST,Y59,0403010V0,Nortriptyline,473013.0,11932.0,838732.0,164671.1329,62820.88,62721.63027
202407,SOUTH EAST,Y59,0403010X0,Trazodone hydrochloride,412521.0,15426.0,808001.0,323235.33321,52009.64,48502.77748
202407,SOUTH EAST,Y59,0403010Y0,Trimipramine maleate,12111.0,266.0,14939.0,7154.79999,92582.93,92249.43407
202407,SOUTH EAST,Y59,0403020H0,Isocarboxazid,959.0,14.0,1239.0,826.00002,6365.61,6366.3836
202407,SOUTH EAST,Y59,0403020K0,Moclobemide,4527.0,111.0,5697.0,3984.5,2124.62,2017.57264
202407,SOUTH EAST,Y59,0403020M0,Phenelzine sulfate,10175.0,85.0,11237.0,2809.25,13484.4,13451.92558
202407,SOUTH EAST,Y59,0403020Q0,Tranylcypromine sulfate,6832.0,99.0,8897.0,8897.0,154108.75,154003.84426
202407,SOUTH EAST,Y59,0403030D0,Citalopram hydrobromide,438240.0,163248.0,6099327.0,5970064.0,201582.0,166044.70923
202407,SOUTH EAST,Y59,0403030E0,Fluoxetine hydrochloride,919342.0,83654.0,4266498.0,4333111.0,211021.71,183606.05974
202407,SOUTH EAST,Y59,0403030L0,Fluvoxamine maleate,7940.0,185.0,9071.0,6742.0,3842.96,3655.4463
202407,SOUTH EAST,Y59,0403030P0,Paroxetine hydrochloride,280451.0,14335.0,564729.0,598161.0,41566.62,35429.05002
202407,SOUTH EAST,Y59,0403030Q0,Sertraline hydrochloride,645316.0,290224.0,10875432.0,15737522.5,863929.83,838054.74897
202407,SOUTH EAST,Y59,0403030X0,Escitalopram,241556.0,34562.0,1195673.0,1404634.0,106934.43,106614.82314
202407,SOUTH EAST,Y59,0403030Z0,Citalopram hydrochloride,11550.0,1022.0,20205.0,40410.0,17748.36,14301.14479
202407,SOUTH EAST,Y59,0403040AB,Vortioxetine,91577.0,7403.0,196178.0,0.0,194216.22,184353.48916
202407,SOUTH EAST,Y59,0403040F0,Flupentixol hydrochloride,45509.0,1133.0,57649.0,43581.0,3741.15,3647.92113
202407,SOUTH EAST,Y59,0403040S0,Tryptophan,1680.0,9.0,1904.0,317.33334,1038.59,978.676
202407,SOUTH EAST,Y59,0403040U0,Reboxetine,11523.0,252.0,14199.0,7099.5,4475.08,4259.34885
202407,SOUTH EAST,Y59,0403040W0,Venlafaxine,1123953.0,74523.0,2882854.0,2962123.125,672892.12,622926.32283
202407,SOUTH EAST,Y59,0403040X0,Mirtazapine,404553.0,142775.0,3887422.0,3439273.0,210553.01,179014.29707
202407,SOUTH EAST,Y59,0403040Y0,Duloxetine hydrochloride,360288.0,48380.0,1821938.0,1493937.0,193121.02,158147.55449
202407,SOUTH EAST,Y59,0403040Z0,Agomelatine,20103.0,830.0,34241.0,34241.0,17154.34,17049.41697
202407,SOUTH EAST,Y59,0404000D0,Caffeine,180.0,3.0,180.0,0.0,12.99,12.57803
202407,SOUTH EAST,Y59,0404000L0,Dexamfetamine sulfate,148815.0,2680.0,192061.0,0.0,205242.82,204607.36593
202407,SOUTH EAST,Y59,0404000M0,Methylphenidate hydrochloride,693637.0,26089.0,1062078.0,0.0,891118.98,889313.26546
202407,SOUTH EAST,Y59,0404000R0,Modafinil,64559.0,1178.0,81428.0,0.0,12052.47,12048.59635
202407,SOUTH EAST,Y59,0404000S0,Atomoxetine hydrochloride,68149.0,2668.0,93306.0,0.0,181255.26,180820.89295
202407,SOUTH EAST,Y59,0404000U0,Lisdexamfetamine dimesylate,191415.0,10576.0,329425.0,0.0,765945.21,763353.43911
202407,SOUTH EAST,Y59,0404000V0,Guanfacine,37680.0,1589.0,52448.0,0.0,117530.58,111459.50452
202407,SOUTH EAST,Y59,0405010P0,Orlistat,143581.0,4863.0,453456.0,150241.99999,125933.69,125292.79845
202407,SOUTH EAST,Y59,0406000A0,Hyoscine,2597.0,355.0,3401.0,10213.21317,21885.6,21897.5409
202407,SOUTH EAST,Y59,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,19808.0,679.0,28022.0,0.0,39931.36,39797.63506
202407,SOUTH EAST,Y59,0406000AC,Dimenhydrinate/cinnarizine,5632.0,72.0,6589.0,0.0,1581.36,1502.76029
202407,SOUTH EAST,Y59,0406000AD,Aprepitant,6.0,5.0,15.0,0.0,237.39,228.38519
202407,SOUTH EAST,Y59,0406000B0,Betahistine hydrochloride,525380.0,16306.0,1469145.0,590711.0,76389.74,62644.75226
202407,SOUTH EAST,Y59,0406000D0,Cinnarizine,139594.0,3279.0,267866.0,89288.66645,16220.99,13335.62882
202407,SOUTH EAST,Y59,0406000E0,Flunarizine dihydrochloride,1042.0,17.0,1098.0,0.0,2751.52,2630.42424
202407,SOUTH EAST,Y59,0406000F0,Cyclizine hydrochloride,247284.0,13446.0,716842.0,355075.0,32826.76,28025.12381
202407,SOUTH EAST,Y59,0406000G0,Cyclizine lactate,7088.0,936.0,12565.0,4188.33339,12156.2,12106.31179
202407,SOUTH EAST,Y59,0406000J0,Domperidone,279894.0,3348.0,384976.0,67048.83313,55382.65,54463.14212
202407,SOUTH EAST,Y59,0406000L0,Hyoscine hydrobromide,62389.0,1962.0,98387.0,39980.08333,14457.17,13865.34876
202407,SOUTH EAST,Y59,0406000M0,Granisetron hydrochloride,234.0,9.0,276.0,138.0,1156.71,1099.81528
202407,SOUTH EAST,Y59,0406000P0,Metoclopramide hydrochloride,275690.0,9646.0,612005.0,159466.5,41707.6,36865.12308
202407,SOUTH EAST,Y59,0406000R0,Nabilone,184.0,7.0,268.0,92.0,2368.8,2369.3868
202407,SOUTH EAST,Y59,0406000S0,Ondansetron hydrochloride,126308.0,3986.0,183151.0,43612.85,90616.0,90202.94583
202407,SOUTH EAST,Y59,0406000T0,Prochlorperazine maleate,264282.0,17999.0,807634.0,386561.00027,62962.62,55004.21176
202407,SOUTH EAST,Y59,0406000U0,Prochlorperazine mesilate,175.0,28.0,220.0,0.0,115.06,110.37675
202407,SOUTH EAST,Y59,0406000V0,Promethazine teoclate,6409.0,212.0,8236.0,8236.0,1245.67,1186.79312
202407,SOUTH EAST,Y59,0406000W0,Ketamine hydrochloride,2300.0,8.0,2900.0,0.0,353.28,345.84473
202407,SOUTH EAST,Y59,040701000,Other non-opioid analgesic preparations,7.2,1.0,7.2,0.0,7.4,7.04259
202407,SOUTH EAST,Y59,0407010AC,Isometheptene mucate,60.0,3.0,60.0,0.0,19.24,18.31568
202407,SOUTH EAST,Y59,0407010AD,Paracetamol and ibuprofen,192.0,2.0,192.0,0.0,40.0,38.02581
202407,SOUTH EAST,Y59,0407010B0,Aspirin,21310.0,631.0,24972.0,2497.2,2852.06,2345.83203
202407,SOUTH EAST,Y59,0407010F0,Co-codamol (Codeine phosphate/paracetamol),3449730.0,174942.0,19853194.0,2940252.99143,846492.81,731198.18949
202407,SOUTH EAST,Y59,0407010H0,Paracetamol,6000774.0,161651.0,28854754.0,3671767.70598,1063515.49,877776.53103
202407,SOUTH EAST,Y59,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),539684.0,15092.0,1689931.0,294401.83256,115196.5,95528.82775
202407,SOUTH EAST,Y59,0407010P0,Nefopam hydrochloride,145433.0,4671.0,418376.0,104594.0,17534.93,17711.19281
202407,SOUTH EAST,Y59,0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),8662.0,78.0,11054.0,1842.33333,33677.12,32016.68123
202407,SOUTH EAST,Y59,0407010W0,Aspirin combined preparations,64.0,1.0,64.0,0.0,5.9,5.61755
202407,SOUTH EAST,Y59,0407010X0,Paracetamol combined preparations,4324.0,52.0,6052.0,0.0,1223.08,1165.30166
202407,SOUTH EAST,Y59,040702040,Tramadol hydrochloride,1342552.0,57832.0,5195175.0,1455473.58329,240849.58,242300.55499
202407,SOUTH EAST,Y59,040702050,Hydromorphone hydrochloride,1907.0,25.0,2383.0,559.74999,870.8,865.34381
202407,SOUTH EAST,Y59,0407020A0,Fentanyl,49836.0,7617.0,78901.0,33669.0,317783.02,316456.98934
202407,SOUTH EAST,Y59,0407020AD,Oxycodone hydrochloride,1144273.0,21497.0,2353443.0,227515.95535,388624.86,387353.78072
202407,SOUTH EAST,Y59,0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,16616.0,379.0,20743.0,0.0,22862.48,22706.06044
202407,SOUTH EAST,Y59,0407020AG,Tapentadol hydrochloride,113483.0,2678.0,179177.0,0.0,109188.3,108745.45927
202407,SOUTH EAST,Y59,0407020AH,Tapentadol phosphate,626.0,14.0,682.0,0.0,475.28,475.9536
202407,SOUTH EAST,Y59,0407020B0,Buprenorphine,86096.0,38198.0,242418.0,505291.08056,713047.24,709303.73168
202407,SOUTH EAST,Y59,0407020C0,Codeine phosphate,1032211.0,48561.0,3915636.0,1097568.77773,167790.0,159088.76275
202407,SOUTH EAST,Y59,0407020G0,Dihydrocodeine tartrate,492015.0,14925.0,1185183.0,337812.25,101237.97,83931.82052
202407,SOUTH EAST,Y59,0407020H0,Dipipanone hydrochloride,940.0,11.0,1340.0,335.0,11809.42,11760.96328
202407,SOUTH EAST,Y59,0407020K0,Diamorphine hydrochloride (Systemic),510.0,61.0,1139.0,2326.83336,9284.93,9279.52217
202407,SOUTH EAST,Y59,0407020L0,Meptazinol hydrochloride,5773.0,101.0,7775.0,2591.66664,1535.03,1462.45098
202407,SOUTH EAST,Y59,0407020M0,Methadone hydrochloride,5243.0,99.0,7809.0,0.0,4730.9,4753.0544
202407,SOUTH EAST,Y59,0407020Q0,Morphine sulfate,2901560.0,55790.0,8842505.0,426548.7952,367293.45,342714.85746
202407,SOUTH EAST,Y59,0407020T0,Pentazocine hydrochloride,1158.0,14.0,1410.0,534.5,1408.14,1408.4136
202407,SOUTH EAST,Y59,0407020V0,Pethidine hydrochloride,401.0,24.0,524.0,50.0,923.97,925.20903
202407,SOUTH EAST,Y59,0407041A0,Analgesics with anti-emetics,15728.0,672.0,19274.0,0.0,6949.38,6598.72468
202407,SOUTH EAST,Y59,0407041AA,Eletriptan,3083.0,324.0,3780.0,3474.0,14173.88,13424.29217
202407,SOUTH EAST,Y59,0407041AB,Frovatriptan,5997.0,772.0,8503.0,8503.0,29994.56,24250.0792
202407,SOUTH EAST,Y59,0407041AD,Rimegepant,3313.0,340.0,4251.0,0.0,54837.9,54467.05946
202407,SOUTH EAST,Y59,0407041B0,Almotriptan,3691.0,483.0,4998.0,4998.0,14218.82,11438.7961
202407,SOUTH EAST,Y59,0407041M0,Naratriptan hydrochloride,11104.0,1771.0,19112.0,19112.0,6312.75,5367.11125
202407,SOUTH EAST,Y59,0407041R0,Rizatriptan,33337.0,5886.0,55730.0,54472.0,174519.04,159931.19148
202407,SOUTH EAST,Y59,0407041T0,Sumatriptan succinate,85194.0,33589.0,334288.0,298187.5,356150.88,341506.16038
202407,SOUTH EAST,Y59,0407041U0,Tolfenamic acid,662.0,53.0,784.0,784.0,2123.08,2002.88854
202407,SOUTH EAST,Y59,0407041Z0,Zolmitriptan,43497.0,6788.0,74460.0,83278.0,328524.49,278433.21672
202407,SOUTH EAST,Y59,0407042F0,Clonidine hydrochloride,290773.0,3165.0,464252.0,100779.5,228554.37,220033.42343
202407,SOUTH EAST,Y59,0407042Q0,Pizotifen malate,196715.0,5874.0,327306.0,1667999.99963,20235.38,16580.17881
202407,SOUTH EAST,Y59,0407042S0,Galcanezumab,1.0,1.0,1.0,0.0,450.0,450.0124
202407,SOUTH EAST,Y59,0407042U0,Atogepant,140.0,5.0,140.0,0.0,910.8,865.345
202407,SOUTH EAST,Y59,040801020,Valproic acid,8220.0,167.0,10410.0,3297.5,2108.58,2001.27688
202407,SOUTH EAST,Y59,040801050,Topiramate,620707.0,13682.0,996555.0,122308.45,207499.32,191061.08373
202407,SOUTH EAST,Y59,040801060,Clobazam,330401.0,5274.0,462551.0,114085.3,168455.89,163694.01337
202407,SOUTH EAST,Y59,0408010A0,Levetiracetam,1821788.0,36128.0,3605244.0,865647.0003,415354.3,403618.68859
202407,SOUTH EAST,Y59,0408010AB,Tiagabine,896.0,12.0,1092.0,392.00001,1224.09,1164.26519
202407,SOUTH EAST,Y59,0408010AD,Zonisamide,147377.0,2278.0,194861.0,0.0,129510.62,125685.64522
202407,SOUTH EAST,Y59,0408010AE,Pregabalin,1815462.0,112910.0,6419686.0,2320549.43328,526338.17,530893.36655
202407,SOUTH EAST,Y59,0408010AF,Rufinamide,43533.0,157.0,57837.0,0.0,22216.36,21085.65788
202407,SOUTH EAST,Y59,0408010AG,Stiripentol,5248.0,54.0,5996.0,0.0,34616.24,35169.49506
202407,SOUTH EAST,Y59,0408010AH,Lacosamide,323832.0,3719.0,445532.0,0.0,116205.75,112786.65891
202407,SOUTH EAST,Y59,0408010AI,Eslicarbazepine acetate,24147.0,396.0,28703.0,0.0,46145.18,40816.8053
202407,SOUTH EAST,Y59,0408010AK,Perampanel,37970.0,896.0,47715.0,0.0,139507.5,132285.01396
202407,SOUTH EAST,Y59,0408010AL,Brivaracetam,102427.0,1414.0,127783.0,0.0,191827.02,191099.63002
202407,SOUTH EAST,Y59,0408010AN,Cenobamate,10936.0,468.0,14360.0,0.0,76628.26,76395.65888
202407,SOUTH EAST,Y59,0408010C0,Carbamazepine,1936637.0,24672.0,2814266.0,522833.5625,179852.71,169966.52916
202407,SOUTH EAST,Y59,0408010D0,Oxcarbazepine,154409.0,1725.0,187597.0,60160.8,51018.51,46538.56244
202407,SOUTH EAST,Y59,0408010F0,Clonazepam,360071.0,15865.0,698432.0,102704.275,142150.77,124548.96423
202407,SOUTH EAST,Y59,0408010G0,Gabapentin,2919691.0,79924.0,8743052.0,1943284.00029,370249.05,375086.19454
202407,SOUTH EAST,Y59,0408010H0,Lamotrigine,1322286.0,51096.0,3178363.0,1196397.99,480535.03,455726.50921
202407,SOUTH EAST,Y59,0408010I0,Ethosuximide,150058.0,651.0,177308.0,20200.0,249716.0,248691.35256
202407,SOUTH EAST,Y59,0408010N0,Phenobarbital,116746.0,1785.0,143901.0,46055.55558,23644.73,23598.23795
202407,SOUTH EAST,Y59,0408010P0,Phenobarbital sodium,520.0,3.0,520.0,27.77778,716.37,716.4072
202407,SOUTH EAST,Y59,0408010Q0,Phenytoin sodium,299488.0,6433.0,410834.0,141401.91678,73462.51,64439.56867
202407,SOUTH EAST,Y59,0408010U0,Primidone,125186.0,1912.0,154715.0,37073.2,175471.14,174833.89647
202407,SOUTH EAST,Y59,0408010W0,Sodium valproate,2836600.0,25619.0,4079440.0,614130.41667,445588.63,420160.57978
202407,SOUTH EAST,Y59,0408010X0,Vigabatrin,17866.0,154.0,20551.0,5137.75,9780.36,9607.51717
202407,SOUTH EAST,Y59,0408010Y0,Sultiame,165.0,7.0,312.0,0.0,1234.24,1185.4228
202407,SOUTH EAST,Y59,0408010Z0,Phenytoin,186770.0,203.0,222104.0,30675.33332,2267.07,2155.89212
202407,SOUTH EAST,Y59,0408020Q0,Paraldehyde,1230.0,35.0,1390.0,0.0,640.5,608.92515
202407,SOUTH EAST,Y59,0408020V0,Midazolam maleate,597.0,181.0,675.0,0.0,30838.54,30774.58576
202407,SOUTH EAST,Y59,0408020W0,Midazolam hydrochloride,3690.0,1116.0,5074.0,0.0,114012.17,113619.68123
202407,SOUTH EAST,Y59,0409010A0,Apomorphine hydrochloride,1448.0,56.0,1898.0,0.0,30528.02,30322.36382
202407,SOUTH EAST,Y59,0409010AA,Safinamide,5139.0,197.0,6598.0,0.0,15175.4,14371.74276
202407,SOUTH EAST,Y59,0409010AB,Opicapone,24129.0,1293.0,40247.0,0.0,79153.62,78755.63413
202407,SOUTH EAST,Y59,0409010AC,Apomorphine hydrochloride hemihydrate,10.0,1.0,10.0,0.0,246.0,246.0124
202407,SOUTH EAST,Y59,0409010B0,Amantadine hydrochloride,67553.0,1526.0,99658.0,42134.0,35482.98,35220.49939
202407,SOUTH EAST,Y59,0409010H0,Ropinirole hydrochloride,290675.0,7237.0,385710.0,131526.58331,245321.34,234065.0564
202407,SOUTH EAST,Y59,0409010K0,Co-beneldopa (Benserazide/levodopa),964900.0,11537.0,1712500.0,570833.33178,121469.61,112327.7394
202407,SOUTH EAST,Y59,0409010N0,Co-careldopa (Carbidopa/levodopa),1733973.0,21187.0,2461052.0,861540.66649,205471.65,185827.95297
202407,SOUTH EAST,Y59,0409010S0,Tolcapone,552.0,5.0,636.0,212.0,605.48,605.842
202407,SOUTH EAST,Y59,0409010T0,Selegiline hydrochloride,4374.0,148.0,5048.0,3951.0,1282.44,1225.32016
202407,SOUTH EAST,Y59,0409010U0,Cabergoline,1320.0,62.0,1540.0,1860.0,5049.75,5016.73049
202407,SOUTH EAST,Y59,0409010V0,Entacapone,50846.0,620.0,65262.0,21433.99998,19663.51,16478.76528
202407,SOUTH EAST,Y59,0409010W0,Pramipexole,336705.0,7771.0,494073.0,38168.3936,165428.39,147875.16399
202407,SOUTH EAST,Y59,0409010X0,Levodopa/carbidopa/entacapone,123764.0,1271.0,143474.0,0.0,88231.21,83540.17717
202407,SOUTH EAST,Y59,0409010Y0,Rasagiline mesilate,36025.0,2462.0,77303.0,77303.0,73951.29,73351.81017
202407,SOUTH EAST,Y59,0409010Z0,Rotigotine,46710.0,1964.0,64532.0,64532.0,277434.72,275741.40306
202407,SOUTH EAST,Y59,0409020C0,Trihexyphenidyl hydrochloride,144724.0,1483.0,185714.0,86362.0,57447.03,56056.53476
202407,SOUTH EAST,Y59,0409020N0,Orphenadrine hydrochloride,12430.0,49.0,14830.0,1063.33333,13830.0,13816.52642
202407,SOUTH EAST,Y59,0409020S0,Procyclidine hydrochloride,173001.0,7555.0,316353.0,95586.99977,28573.42,26960.15721
202407,SOUTH EAST,Y59,0409030B0,Botulinum toxin type A,3.0,9.0,9.0,0.0,1241.1,1224.62998
202407,SOUTH EAST,Y59,0409030C0,Tetrabenazine,16030.0,296.0,19034.0,8932.0,19818.06,15998.40639
202407,SOUTH EAST,Y59,0409030P0,Piracetam,10599.0,84.0,12923.0,6083.33333,2244.19,2130.74713
202407,SOUTH EAST,Y59,0409030R0,Riluzole,49126.0,333.0,61032.0,10599.0,120454.83,100303.35183
202407,SOUTH EAST,Y59,0410010A0,Acamprosate calcium,72625.0,1659.0,194988.0,0.0,24529.84,19845.83682
202407,SOUTH EAST,Y59,0410010B0,Disulfiram,3278.0,210.0,5357.0,0.0,21408.63,17231.76391
202407,SOUTH EAST,Y59,0410010D0,Nalmefene,266.0,23.0,399.0,0.0,1208.97,1144.53422
202407,SOUTH EAST,Y59,0410020A0,Bupropion hydrochloride,23010.0,594.0,31168.0,0.0,21692.95,20597.01755
202407,SOUTH EAST,Y59,0410020B0,Nicotine,81087.6,2786.0,118504.2,0.0,90918.03,86276.50741
202407,SOUTH EAST,Y59,0410020D0,Nicotine bitartrate,5556.0,30.0,8160.0,0.0,1009.23,954.50705
202407,SOUTH EAST,Y59,0410020E0,Cytisinicline,400.0,4.0,400.0,0.0,460.0,437.0612
202407,SOUTH EAST,Y59,0410030A0,Buprenorphine hydrochloride,65244.0,26220.0,516593.0,3736828.8299,891155.73,901121.76433
202407,SOUTH EAST,Y59,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,907.0,53.0,1603.0,0.0,2470.02,2461.17029
202407,SOUTH EAST,Y59,0410030C0,Methadone hydrochloride,3957215.0,48158.0,32429505.0,0.0,399530.24,407448.26963
202407,SOUTH EAST,Y59,0410030E0,Naltrexone hydrochloride,4061.0,280.0,6832.0,0.0,17583.94,14352.84756
202407,SOUTH EAST,Y59,0411000D0,Donepezil hydrochloride,140212.0,31969.0,783374.0,881733.9999,114797.96,96422.23923
202407,SOUTH EAST,Y59,0411000E0,Rivastigmine,146591.0,5964.0,241481.0,72730.75,150838.87,138998.00898
202407,SOUTH EAST,Y59,0411000F0,Galantamine,27715.0,1369.0,38858.0,35653.0,61630.87,58380.33064
202407,SOUTH EAST,Y59,0411000G0,Memantine hydrochloride,192896.0,29926.0,843429.0,616752.5,128128.65,127960.75688
202407,SOUTH WEST,Y58,0401010AC,Sodium oxybate,4860.0,14.0,6300.0,0.0,12600.0,12400.0563
202407,SOUTH WEST,Y58,0401010AD,Melatonin,404125.0,18007.0,999288.0,0.0,282580.93,263835.61612
202407,SOUTH WEST,Y58,0401010B0,Chloral hydrate,15340.0,55.0,20890.0,1814.465,32815.87,32352.28878
202407,SOUTH WEST,Y58,0401010D0,Clomethiazole edisilate,600.0,2.0,600.0,0.0,60.0,60.0248
202407,SOUTH WEST,Y58,0401010F0,Clomethiazole,767.0,16.0,795.0,0.0,461.1,370.52833
202407,SOUTH WEST,Y58,0401010N0,Loprazolam mesilate,2231.0,91.0,2938.0,2938.0,2569.76,2071.40408
202407,SOUTH WEST,Y58,0401010P0,Lormetazepam,2184.0,98.0,2915.0,2409.0,1213.08,1036.54344
202407,SOUTH WEST,Y58,0401010R0,Nitrazepam,28770.0,1890.0,50843.0,49194.0,7063.97,6551.65667
202407,SOUTH WEST,Y58,0401010T0,Temazepam,40047.0,2968.0,76974.0,43008.0,62619.37,62294.29067
202407,SOUTH WEST,Y58,0401010Y0,Zolpidem tartrate,45363.0,5155.0,101654.0,77203.0,5881.51,5088.08305
202407,SOUTH WEST,Y58,0401010Z0,Zopiclone,134491.0,43901.0,769926.0,593350.0,44294.23,39169.26952
202407,SOUTH WEST,Y58,0401020B0,Buspirone hydrochloride,23688.0,575.0,32151.0,7185.3333,6741.32,5736.99323
202407,SOUTH WEST,Y58,0401020E0,Chlordiazepoxide hydrochloride,6483.0,195.0,8184.0,1921.66672,1779.82,1446.7195
202407,SOUTH WEST,Y58,0401020K0,Diazepam,387300.0,48885.0,1280061.0,451486.3,58383.0,54564.71786
202407,SOUTH WEST,Y58,0401020P0,Lorazepam,125634.0,10249.0,289385.0,108805.0,51709.5,44003.50824
202407,SOUTH WEST,Y58,0401020T0,Oxazepam,10011.0,319.0,13676.0,5533.16665,1774.47,1453.46993
202407,SOUTH WEST,Y58,0401040A0,Daridorexant,5635.0,252.0,7857.0,0.0,10999.8,10405.84377
202407,SOUTH WEST,Y58,040201030,Risperidone,272725.0,13769.0,501252.0,111358.55,123196.62,112507.16834
202407,SOUTH WEST,Y58,040201060,Olanzapine,194989.0,21562.0,502852.0,382839.0,106357.26,104472.84738
202407,SOUTH WEST,Y58,0402010A0,Amisulpride,74666.0,3220.0,113214.0,45294.625,50345.11,46020.31625
202407,SOUTH WEST,Y58,0402010AB,Quetiapine,738528.0,37014.0,1460308.0,421184.08337,441720.0,436961.15017
202407,SOUTH WEST,Y58,0402010AD,Aripiprazole,142246.0,11348.0,311292.0,0.0,97144.43,80274.3259
202407,SOUTH WEST,Y58,0402010AE,Paliperidone,378.0,20.0,511.0,0.0,1775.36,1682.02077
202407,SOUTH WEST,Y58,0402010AI,Lurasidone,4735.0,225.0,6590.0,0.0,18828.57,17828.81001
202407,SOUTH WEST,Y58,0402010AJ,Cariprazine,140.0,7.0,252.0,0.0,723.24,687.18306
202407,SOUTH WEST,Y58,0402010C0,Clozapine,28.0,2.0,28.0,7.58333,18.02,17.34426
