date,country,group,chemical_substance,items_1000,items,actual_cost
2025-05,England,Antidepressants,Sertraline hydrochloride,333.572,333572.0,474368.09911
2025-05,England,Anxiolytics,Sodium oxybate,0.001,1.0,720.0124
2025-05,England,Anxiolytics,Temazepam,3.463,3463.0,80587.81349
2025-05,England,Antidepressants,Tranylcypromine sulfate,0.012,12.0,14619.5388
2025-05,England,Antidepressants,Trazodone hydrochloride,18.385,18385.0,56427.99167
2025-05,England,Antidepressants,Trimipramine maleate,0.09,90.0,11356.00849
2025-05,England,Antidepressants,Tryptophan,0.005,5.0,334.29789
2025-05,England,Antidepressants,Venlafaxine,82.877,82877.0,533108.05397
2025-05,England,Antidepressants,Vortioxetine,5.467,5467.0,121616.9447
2025-05,England,Anxiolytics,Zolpidem tartrate,6.124,6124.0,5021.65066
2025-05,England,Anxiolytics,Zopiclone,47.449,47449.0,27437.32223
2025-05,England,Antidepressants,Agomelatine,0.737,737.0,15833.14912
2025-05,England,Antidepressants,Amitriptyline hydrochloride,173.347,173347.0,193164.43152
2025-05,England,Antidepressants,Bupropion hydrochloride,0.772,772.0,30470.56272
2025-05,England,Anxiolytics,Buspirone hydrochloride,3.185,3185.0,30833.36675
2025-05,England,Anxiolytics,Chloral hydrate,0.111,111.0,52718.24406
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,0.586,586.0,775.43049
2025-05,England,Antidepressants,Citalopram hydrobromide,154.74,154740.0,131712.13692
2025-05,England,Antidepressants,Citalopram hydrochloride,0.988,988.0,10888.44967
2025-05,England,Anxiolytics,Clobazam,5.389,5389.0,107563.41241
2025-05,England,Anxiolytics,Clomethiazole,0.008,8.0,377.85095
2025-05,England,Antidepressants,Clomipramine hydrochloride,2.567,2567.0,29595.07952
2025-05,England,Anxiolytics,Clonazepam,15.596,15596.0,123736.30647
2025-05,England,Anxiolytics,Daridorexant,1.049,1049.0,42735.33647
2025-05,England,Anxiolytics,Diazepam,45.541,45541.0,55723.76456
2025-05,England,Antidepressants,Dosulepin hydrochloride,3.67,3670.0,42268.46615
2025-05,England,Antidepressants,Doxepin,0.153,153.0,10059.45959
2025-05,England,Antidepressants,Duloxetine hydrochloride,51.776,51776.0,198011.84529
2025-05,England,Antidepressants,Escitalopram,36.006,36006.0,64512.07271
2025-05,England,Antidepressants,Fluoxetine hydrochloride,81.711,81711.0,147074.69369
2025-05,England,Antidepressants,Flupentixol decanoate,0.358,358.0,5569.97749
2025-05,England,Antidepressants,Flupentixol hydrochloride,1.451,1451.0,5432.30147
2025-05,England,Antidepressants,Fluvoxamine maleate,0.203,203.0,4014.73504
2025-05,England,Antidepressants,Imipramine hydrochloride,1.481,1481.0,13279.95453
2025-05,England,Antidepressants,Isocarboxazid,0.016,16.0,8583.8684
2025-05,England,Antidepressants,Lofepramine hydrochloride,0.935,935.0,25918.22291
2025-05,England,Anxiolytics,Loprazolam mesilate,0.131,131.0,3442.60168
2025-05,England,Anxiolytics,Lorazepam,13.172,13172.0,92595.52015
2025-05,England,Anxiolytics,Lormetazepam,0.114,114.0,934.45923
2025-05,England,Anxiolytics,Melatonin,39.064,39064.0,557681.26468
2025-05,England,Antidepressants,Mianserin hydrochloride,0.013,13.0,672.86386
2025-05,England,Anxiolytics,Midazolam hydrochloride,1.54,1540.0,150361.72294
2025-05,England,Anxiolytics,Midazolam maleate,0.245,245.0,39578.19062
2025-05,England,Antidepressants,Mirtazapine,143.867,143867.0,156245.81311
2025-05,England,Antidepressants,Moclobemide,0.114,114.0,2226.60435
2025-05,England,Anxiolytics,Nitrazepam,2.296,2296.0,21733.26109
2025-05,England,Antidepressants,Nortriptyline,11.875,11875.0,55114.48387
2025-05,England,Anxiolytics,Oxazepam,0.974,974.0,3930.14332
2025-05,England,Anxiolytics,Paraldehyde,0.04,40.0,1101.81782
2025-05,England,Antidepressants,Paroxetine hydrochloride,13.781,13781.0,27678.36627
2025-05,England,Antidepressants,Phenelzine sulfate,0.081,81.0,13273.18555
2025-05,England,Anxiolytics,Phenobarbital,1.717,1717.0,15790.49457
2025-05,England,Anxiolytics,Phenobarbital sodium,0.005,5.0,2767.38353
2025-05,England,Anxiolytics,Pregabalin,114.611,114611.0,293765.12149
2025-05,England,Anxiolytics,Promethazine teoclate,0.183,183.0,1089.60369
2025-05,England,Antidepressants,Reboxetine,0.232,232.0,3709.11099
2025-05,England,Antidepressants,Sertraline hydrochloride,292.145,292145.0,544449.69923
2025-05,England,Anxiolytics,Sodium oxybate,0.017,17.0,16200.2108
2025-05,England,Anxiolytics,Temazepam,3.83,3830.0,92986.9005
2025-05,England,Antidepressants,Tranylcypromine sulfate,0.08,80.0,123448.26852
2025-05,England,Antidepressants,Trazodone hydrochloride,15.603,15603.0,45588.60389
2025-05,England,Antidepressants,Trimipramine maleate,0.201,201.0,46156.65691
2025-05,England,Antidepressants,Tryptophan,0.007,7.0,659.34416
2025-05,England,Antidepressants,Venlafaxine,74.981,74981.0,579940.38506
2025-05,England,Antidepressants,Vortioxetine,7.706,7706.0,192086.48409
2025-05,England,Anxiolytics,Zolpidem tartrate,9.058,9058.0,8289.92188
2025-05,England,Anxiolytics,Zopiclone,53.049,53049.0,36613.85639
2025-05,England,Antidepressants,Agomelatine,0.221,221.0,4344.37755
2025-05,England,Antidepressants,Amitriptyline hydrochloride,150.655,150655.0,164159.44343
2025-05,England,Antidepressants,Bupropion hydrochloride,0.268,268.0,9863.51988
2025-05,England,Anxiolytics,Buspirone hydrochloride,0.518,518.0,4629.84355
2025-05,England,Anxiolytics,Chloral hydrate,0.062,62.0,27401.55806
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,0.161,161.0,389.60811
2025-05,England,Antidepressants,Citalopram hydrobromide,120.733,120733.0,97790.5329
2025-05,England,Antidepressants,Citalopram hydrochloride,0.62,620.0,6405.13984
2025-05,England,Anxiolytics,Clobazam,2.835,2835.0,54670.66474
2025-05,England,Anxiolytics,Clomethiazole,0.015,15.0,527.96791
2025-05,England,Antidepressants,Clomipramine hydrochloride,1.867,1867.0,19431.41197
2025-05,England,Anxiolytics,Clonazepam,7.466,7466.0,54145.28284
2025-05,England,Anxiolytics,Daridorexant,0.967,967.0,40045.42626
2025-05,England,Anxiolytics,Diazepam,44.89,44890.0,39571.98765
2025-05,England,Antidepressants,Dosulepin hydrochloride,2.533,2533.0,28445.80534
2025-05,England,Antidepressants,Doxepin,0.129,129.0,8712.52816
2025-05,England,Antidepressants,Duloxetine hydrochloride,41.121,41121.0,135863.63385
2025-05,England,Antidepressants,Escitalopram,20.232,20232.0,35403.82466
2025-05,England,Antidepressants,Fluoxetine hydrochloride,58.762,58762.0,99337.79741
2025-05,England,Antidepressants,Flupentixol decanoate,0.31,310.0,4005.0056
2025-05,England,Antidepressants,Flupentixol hydrochloride,1.325,1325.0,4820.85622
2025-05,England,Antidepressants,Fluvoxamine maleate,0.139,139.0,2805.49902
2025-05,England,Antidepressants,Imipramine hydrochloride,1.116,1116.0,7675.95337
2025-05,England,Antidepressants,Isocarboxazid,0.039,39.0,8991.93746
2025-05,England,Antidepressants,Lofepramine hydrochloride,1.025,1025.0,29719.69044
2025-05,England,Anxiolytics,Loprazolam mesilate,0.084,84.0,2150.04812
2025-05,England,Anxiolytics,Lorazepam,9.605,9605.0,52360.92734
2025-05,England,Anxiolytics,Lormetazepam,0.073,73.0,496.39897
2025-05,England,Anxiolytics,Melatonin,20.633,20633.0,238072.38763
2025-05,England,Antidepressants,Mianserin hydrochloride,0.01,10.0,626.30551
2025-05,England,Anxiolytics,Midazolam hydrochloride,0.808,808.0,75694.72935
2025-05,England,Anxiolytics,Midazolam maleate,0.225,225.0,36366.29545
2025-05,England,Antidepressants,Mirtazapine,113.531,113531.0,118736.88636
2025-05,England,Antidepressants,Moclobemide,0.07,70.0,1509.72947
2025-05,England,Anxiolytics,Nitrazepam,1.719,1719.0,10087.46616
2025-05,England,Antidepressants,Nortriptyline,7.18,7180.0,26312.65663
2025-05,England,Anxiolytics,Oxazepam,0.272,272.0,1174.91806
2025-05,England,Anxiolytics,Paraldehyde,0.006,6.0,165.18553
2025-05,England,Antidepressants,Paroxetine hydrochloride,10.081,10081.0,19372.59421
2025-05,England,Antidepressants,Phenelzine sulfate,0.043,43.0,4193.91536
2025-05,England,Anxiolytics,Phenobarbital,1.205,1205.0,6676.46623
2025-05,England,Anxiolytics,Pregabalin,78.647,78647.0,192571.39944
2025-05,England,Anxiolytics,Promethazine teoclate,0.163,163.0,856.71417
2025-05,England,Antidepressants,Reboxetine,0.214,214.0,3495.36131
2025-05,England,Antidepressants,Sertraline hydrochloride,198.958,198958.0,342315.64413
2025-05,England,Anxiolytics,Sodium oxybate,0.009,9.0,8880.11779
2025-05,England,Anxiolytics,Temazepam,2.714,2714.0,60593.57448
2025-05,England,Antidepressants,Tranylcypromine sulfate,0.036,36.0,54351.78086
2025-05,England,Antidepressants,Trazodone hydrochloride,9.328,9328.0,22082.8666
2025-05,England,Antidepressants,Trimipramine maleate,0.095,95.0,12807.38528
2025-05,England,Antidepressants,Tryptophan,0.005,5.0,131.05307
2025-05,England,Antidepressants,Venlafaxine,58.149,58149.0,394258.00712
2025-05,England,Antidepressants,Vortioxetine,2.096,2096.0,50693.31797
2025-05,England,Anxiolytics,Zolpidem tartrate,4.871,4871.0,4357.96887
2025-05,England,Anxiolytics,Zopiclone,40.494,40494.0,25292.40645
2025-05,England,Antidepressants,Agomelatine,0.001,1.0,13.78634
2025-05,England,Antidepressants,Amitriptyline hydrochloride,0.088,88.0,94.92638
2025-05,England,Antidepressants,Bupropion hydrochloride,0.001,1.0,0.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,0.004,4.0,29.17609
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,0.004,4.0,5.68082
2025-05,England,Antidepressants,Citalopram hydrobromide,0.071,71.0,55.92853
2025-05,England,Anxiolytics,Clobazam,0.001,1.0,1.56018
2025-05,England,Antidepressants,Clomipramine hydrochloride,0.001,1.0,2.91198
2025-05,England,Anxiolytics,Clonazepam,0.002,2.0,12.3457
2025-05,England,Anxiolytics,Diazepam,0.128,128.0,786.95259
2025-05,England,Antidepressants,Duloxetine hydrochloride,0.046,46.0,99.76805
2025-05,England,Antidepressants,Escitalopram,0.008,8.0,9.00267
2025-05,England,Antidepressants,Fluoxetine hydrochloride,0.053,53.0,119.3387
2025-05,England,Antidepressants,Flupentixol hydrochloride,0.002,2.0,3.2934
2025-05,England,Anxiolytics,Lorazepam,0.018,18.0,45.77666
2025-05,England,Anxiolytics,Melatonin,0.073,73.0,3903.10386
2025-05,England,Anxiolytics,Midazolam maleate,0.001,1.0,320.6424
2025-05,England,Antidepressants,Mirtazapine,0.089,89.0,504.75926
2025-05,England,Anxiolytics,Nitrazepam,0.002,2.0,2.05201
2025-05,England,Antidepressants,Nortriptyline,0.005,5.0,13.78166
2025-05,England,Anxiolytics,Oxazepam,0.001,1.0,2.66276
2025-05,England,Antidepressants,Paroxetine hydrochloride,0.001,1.0,0.93226
2025-05,England,Anxiolytics,Pregabalin,0.054,54.0,243.82521
2025-05,England,Antidepressants,Sertraline hydrochloride,0.147,147.0,579.97043
2025-05,England,Anxiolytics,Temazepam,0.001,1.0,3.8724
2025-05,England,Antidepressants,Trazodone hydrochloride,0.012,12.0,69.68541
2025-05,England,Antidepressants,Venlafaxine,0.03,30.0,185.25351
2025-05,England,Antidepressants,Vortioxetine,0.006,6.0,132.04851
2025-05,England,Anxiolytics,Zolpidem tartrate,0.006,6.0,4.03447
2025-05,England,Anxiolytics,Zopiclone,0.063,63.0,30.68695
2025-06,England,Antidepressants,Agomelatine,0.157,157.0,3054.96924
2025-06,England,Antidepressants,Amitriptyline hydrochloride,168.246,168246.0,163282.81527
2025-06,England,Antidepressants,Bupropion hydrochloride,0.293,293.0,9884.43054
2025-06,England,Anxiolytics,Buspirone hydrochloride,1.853,1853.0,11331.58282
2025-06,England,Anxiolytics,Chloral hydrate,0.073,73.0,33590.56829
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,0.145,145.0,371.62675
2025-06,England,Antidepressants,Citalopram hydrobromide,155.78,155780.0,110432.56018
2025-06,England,Antidepressants,Citalopram hydrochloride,0.761,761.0,8184.34217
2025-06,England,Anxiolytics,Clobazam,3.721,3721.0,80333.26303
2025-06,England,Anxiolytics,Clomethiazole,0.019,19.0,614.24932
2025-06,England,Antidepressants,Clomipramine hydrochloride,2.546,2546.0,24859.44379
2025-06,England,Anxiolytics,Clonazepam,14.356,14356.0,101312.8387
2025-06,England,Anxiolytics,Daridorexant,1.006,1006.0,34525.92351
2025-06,England,Anxiolytics,Diazepam,36.175,36175.0,39729.22101
2025-06,England,Antidepressants,Dosulepin hydrochloride,2.731,2731.0,27727.20129
2025-06,England,Antidepressants,Doxepin,0.125,125.0,7247.39676
2025-06,England,Antidepressants,Duloxetine hydrochloride,38.498,38498.0,118282.61016
2025-06,England,Antidepressants,Escitalopram,20.581,20581.0,32768.48658
2025-06,England,Antidepressants,Fluoxetine hydrochloride,72.262,72262.0,122195.66721
2025-06,England,Antidepressants,Flupentixol decanoate,0.296,296.0,6379.31341
2025-06,England,Antidepressants,Flupentixol hydrochloride,1.69,1690.0,5310.95342
2025-06,England,Antidepressants,Fluvoxamine maleate,0.196,196.0,3608.9657
2025-06,England,Antidepressants,Imipramine hydrochloride,0.905,905.0,8786.43412
2025-06,England,Antidepressants,Isocarboxazid,0.018,18.0,9666.61108
2025-06,England,Antidepressants,Lofepramine hydrochloride,0.958,958.0,23685.67969
2025-06,England,Anxiolytics,Loprazolam mesilate,0.128,128.0,3366.32455
2025-06,England,Anxiolytics,Lorazepam,11.398,11398.0,63402.18022
2025-06,England,Anxiolytics,Lormetazepam,0.089,89.0,581.6297
2025-06,England,Anxiolytics,Melatonin,24.805,24805.0,367543.04384
2025-06,England,Antidepressants,Mianserin hydrochloride,0.016,16.0,846.80234
2025-06,England,Anxiolytics,Midazolam hydrochloride,0.984,984.0,95640.92297
2025-06,England,Anxiolytics,Midazolam maleate,0.254,254.0,35315.63454
2025-06,England,Antidepressants,Mirtazapine,111.203,111203.0,104801.65692
2025-06,England,Antidepressants,Moclobemide,0.097,97.0,1502.29861
2025-06,England,Anxiolytics,Nitrazepam,2.502,2502.0,8094.80288
2025-06,England,Antidepressants,Nortriptyline,10.917,10917.0,38203.23167
2025-06,England,Anxiolytics,Oxazepam,0.277,277.0,1212.07901
2025-06,England,Anxiolytics,Paraldehyde,0.022,22.0,605.52256
2025-06,England,Antidepressants,Paroxetine hydrochloride,13.267,13267.0,24947.09134
2025-06,England,Antidepressants,Phenelzine sulfate,0.057,57.0,6005.60001
2025-06,England,Anxiolytics,Phenobarbital,1.481,1481.0,12615.05721
2025-06,England,Anxiolytics,Phenobarbital sodium,0.002,2.0,929.3248
2025-06,England,Anxiolytics,Pregabalin,91.816,91816.0,220697.59815
2025-06,England,Anxiolytics,Promethazine teoclate,0.415,415.0,1773.82543
2025-06,England,Antidepressants,Reboxetine,0.205,205.0,3049.12421
2025-06,England,Antidepressants,Sertraline hydrochloride,239.832,239832.0,413058.33565
2025-06,England,Anxiolytics,Sodium oxybate,0.013,13.0,12480.1379
2025-06,England,Anxiolytics,Temazepam,3.397,3397.0,77989.28378
2025-06,England,Antidepressants,Tranylcypromine sulfate,0.02,20.0,23307.26047
2025-06,England,Antidepressants,Trazodone hydrochloride,8.201,8201.0,29074.12968
2025-06,England,Antidepressants,Trimipramine maleate,0.109,109.0,17706.76048
2025-06,England,Antidepressants,Tryptophan,0.005,5.0,403.63078
2025-06,England,Antidepressants,Venlafaxine,73.368,73368.0,514475.48917
2025-06,England,Antidepressants,Vortioxetine,4.166,4166.0,95684.80593
2025-06,England,Anxiolytics,Zolpidem tartrate,6.301,6301.0,5574.95931
2025-06,England,Anxiolytics,Zopiclone,45.062,45062.0,29316.9155
2025-06,England,Antidepressants,Agomelatine,0.434,434.0,9032.81214
2025-06,England,Antidepressants,Amitriptyline hydrochloride,126.672,126672.0,110229.04487
2025-06,England,Antidepressants,Bupropion hydrochloride,1.159,1159.0,44797.62416
2025-06,England,Anxiolytics,Buspirone hydrochloride,1.209,1209.0,19516.00271
2025-06,England,Anxiolytics,Chloral hydrate,0.165,165.0,96712.46733
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,0.217,217.0,342.25051
2025-06,England,Antidepressants,Citalopram hydrobromide,100.38,100380.0,76352.49321
2025-06,England,Antidepressants,Citalopram hydrochloride,0.368,368.0,4554.95161
2025-06,England,Anxiolytics,Clobazam,4.629,4629.0,80596.54539
2025-06,England,Anxiolytics,Clomethiazole,0.045,45.0,700.46035
2025-06,England,Antidepressants,Clomipramine hydrochloride,1.954,1954.0,20203.40877
2025-06,England,Anxiolytics,Clonazepam,12.503,12503.0,86414.89841
2025-06,England,Anxiolytics,Daridorexant,1.709,1709.0,70604.20225
2025-06,England,Anxiolytics,Diazepam,32.28,32280.0,35315.36355
2025-06,England,Antidepressants,Dosulepin hydrochloride,2.347,2347.0,20828.77191
2025-06,England,Antidepressants,Doxepin,0.157,157.0,9110.1568
2025-06,England,Antidepressants,Duloxetine hydrochloride,33.954,33954.0,89779.48577
2025-06,England,Antidepressants,Escitalopram,20.893,20893.0,40430.29949
2025-06,England,Anxiolytics,Eszopiclone,0.002,2.0,11.39675
2025-06,England,Antidepressants,Fluoxetine hydrochloride,52.075,52075.0,91821.47104
2025-06,England,Antidepressants,Flupentixol decanoate,0.508,508.0,16517.81643
2025-06,England,Antidepressants,Flupentixol hydrochloride,1.749,1749.0,5834.3455
2025-06,England,Antidepressants,Fluvoxamine maleate,0.304,304.0,6031.53755
2025-06,England,Antidepressants,Imipramine hydrochloride,0.716,716.0,5482.8284
2025-06,England,Antidepressants,Isocarboxazid,0.019,19.0,6798.9456
2025-06,England,Antidepressants,Lofepramine hydrochloride,0.915,915.0,19704.946
2025-06,England,Anxiolytics,Loprazolam mesilate,0.05,50.0,879.35109
2025-06,England,Anxiolytics,Lorazepam,7.988,7988.0,44922.51454
2025-06,England,Anxiolytics,Lormetazepam,0.048,48.0,447.29825
2025-06,England,Anxiolytics,Melatonin,36.719,36719.0,420989.69132
2025-06,England,Antidepressants,Mianserin hydrochloride,0.03,30.0,871.19251
2025-06,England,Anxiolytics,Midazolam hydrochloride,1.586,1586.0,154611.1564
2025-06,England,Anxiolytics,Midazolam maleate,0.259,259.0,36508.3616
2025-06,England,Antidepressants,Mirtazapine,128.443,128443.0,115133.23608
2025-06,England,Antidepressants,Moclobemide,0.086,86.0,1600.03946
2025-06,England,Anxiolytics,Nitrazepam,1.572,1572.0,34566.84195
2025-06,England,Antidepressants,Nortriptyline,10.534,10534.0,30350.1206
2025-06,England,Anxiolytics,Oxazepam,0.209,209.0,970.32607
2025-06,England,Antidepressants,Oxitriptan,0.001,1.0,15.91602
2025-06,England,Anxiolytics,Paraldehyde,0.056,56.0,1429.32253
2025-06,England,Antidepressants,Paroxetine hydrochloride,11.705,11705.0,20377.25902
2025-06,England,Antidepressants,Phenelzine sulfate,0.037,37.0,5009.1588
2025-06,England,Anxiolytics,Phenobarbital,1.081,1081.0,15226.2244
2025-06,England,Anxiolytics,Pregabalin,77.916,77916.0,206902.6484
2025-06,England,Anxiolytics,Promethazine teoclate,0.294,294.0,1164.93044
2025-06,England,Antidepressants,Reboxetine,0.104,104.0,1660.85211
2025-06,England,Antidepressants,Sertraline hydrochloride,212.352,212352.0,348883.91012
2025-06,England,Anxiolytics,Sodium oxybate,0.011,11.0,8640.1364
2025-06,England,Anxiolytics,Temazepam,2.473,2473.0,61266.8452
2025-06,England,Antidepressants,Tranylcypromine sulfate,0.042,42.0,62081.7208
2025-06,England,Antidepressants,Trazodone hydrochloride,6.27,6270.0,23922.33375
2025-06,England,Antidepressants,Trimipramine maleate,0.233,233.0,41397.8792
2025-06,England,Antidepressants,Tryptophan,0.007,7.0,742.48945
2025-06,England,Antidepressants,Venlafaxine,49.387,49387.0,314126.61619
2025-06,England,Antidepressants,Vortioxetine,3.989,3989.0,104996.49004
2025-06,England,Anxiolytics,Zolpidem tartrate,6.055,6055.0,5329.40937
2025-06,England,Anxiolytics,Zopiclone,40.889,40889.0,24607.84106
2025-06,England,Antidepressants,Agomelatine,0.31,310.0,7083.23143
