date,city,chemical_substance,group ,items,actual_cost
2021-01,Manchester,Midazolam maleate,anxiolytic,26.0,3576.3403
2021-01,Manchester,Mirtazapine,antidepressant,26270.0,57164.6947
2021-01,Manchester,Moclobemide,antidepressant,5.0,156.5023
2021-01,Manchester,Nitrazepam,anxiolytic,924.0,4737.1321
2021-01,Manchester,Nortriptyline,antidepressant,2319.0,9944.7009
2021-01,Manchester,Oxazepam,anxiolytic,46.0,479.3939
2021-01,Manchester,Paroxetine hydrochloride,antidepressant,2510.0,7321.6298
2021-01,Manchester,Phenelzine sulfate,antidepressant,5.0,847.438
2021-01,Manchester,Phenobarbital,anxiolytic,253.0,7803.1815
2021-01,Manchester,Phenobarbital sodium,anxiolytic,1.0,393.2824
2021-01,Manchester,Pregabalin,anxiolytic,18591.0,79048.9514
2021-01,Manchester,Promethazine teoclate,anxiolytic,57.0,166.5812
2021-01,Manchester,Reboxetine,antidepressant,32.0,630.7136
2021-01,Manchester,Secobarbital sodium,anxiolytic,1.0,257.5604
2021-01,Manchester,Sertraline hydrochloride,antidepressant,38869.0,254591.4779
2021-01,Manchester,Temazepam,anxiolytic,1187.0,3046.5857
2021-01,Manchester,Tranylcypromine sulfate,antidepressant,4.0,6159.4772
2021-01,Manchester,Trazodone hydrochloride,antidepressant,2879.0,13642.3763
2021-01,Manchester,Trimipramine maleate,antidepressant,17.0,6428.6415
2021-01,Manchester,Tryptophan,antidepressant,2.0,417.101
2021-01,Manchester,Venlafaxine,antidepressant,11529.0,69212.0522
2021-01,Manchester,Vortioxetine,antidepressant,294.0,4030.701
2021-01,Manchester,Zolpidem tartrate,anxiolytic,1140.0,1282.1077
2021-01,Manchester,Zopiclone,anxiolytic,8477.0,6470.8301
2021-01,Middlesbrough,Amitriptyline hydrochloride,antidepressant,5920.0,10327.4493
2021-01,Middlesbrough,Bupropion hydrochloride,antidepressant,5.0,114.4603
2021-01,Middlesbrough,Buspirone hydrochloride,anxiolytic,108.0,1376.7929
2021-01,Middlesbrough,Chloral hydrate,anxiolytic,9.0,450.9951
2021-01,Middlesbrough,Chlordiazepoxide hydrochloride,anxiolytic,10.0,90.1875
2021-01,Middlesbrough,Citalopram hydrobromide,antidepressant,4450.0,5454.6558
2021-01,Middlesbrough,Citalopram hydrochloride,antidepressant,23.0,327.6487
2021-01,Middlesbrough,Clobazam,anxiolytic,100.0,6707.6153
2021-01,Middlesbrough,Clomethiazole,anxiolytic,7.0,25.7402
2021-01,Middlesbrough,Clomipramine hydrochloride,antidepressant,46.0,374.792
2021-01,Middlesbrough,Clonazepam,anxiolytic,263.0,4513.4013
2021-01,Middlesbrough,Diazepam,anxiolytic,1627.0,4514.7818
2021-01,Middlesbrough,Dosulepin hydrochloride,antidepressant,274.0,3070.941
2021-01,Middlesbrough,Doxepin,antidepressant,8.0,1906.2762
2021-01,Middlesbrough,Duloxetine hydrochloride,antidepressant,1723.0,6292.8388
2021-01,Middlesbrough,Escitalopram,antidepressant,595.0,1098.1029
2021-01,Middlesbrough,Fluoxetine hydrochloride,antidepressant,3286.0,7814.7523
2021-01,Middlesbrough,Flupentixol decanoate,antidepressant,1.0,11.7468
2021-01,Middlesbrough,Flupentixol hydrochloride,antidepressant,54.0,187.6709
2021-01,Middlesbrough,Fluvoxamine maleate,antidepressant,12.0,250.69
2021-01,Middlesbrough,Imipramine hydrochloride,antidepressant,40.0,719.054
2021-01,Middlesbrough,Isocarboxazid,antidepressant,2.0,652.0294
2021-01,Middlesbrough,Lofepramine hydrochloride,antidepressant,118.0,2135.7466
2021-01,Middlesbrough,Loprazolam mesilate,anxiolytic,8.0,157.6634
2021-01,Middlesbrough,Lorazepam,anxiolytic,317.0,2118.0533
2021-01,Middlesbrough,Lormetazepam,anxiolytic,9.0,208.9322
2021-01,Middlesbrough,Melatonin,anxiolytic,426.0,10628.3973
2021-01,Middlesbrough,Midazolam hydrochloride,anxiolytic,26.0,2187.586
2021-01,Middlesbrough,Midazolam maleate,anxiolytic,5.0,979.6583
2021-01,Middlesbrough,Mirtazapine,antidepressant,6282.0,13607.4266
2021-01,Middlesbrough,Moclobemide,antidepressant,1.0,26.0548
2021-01,Middlesbrough,Nitrazepam,anxiolytic,165.0,556.9312
2021-01,Middlesbrough,Nortriptyline,antidepressant,208.0,481.1178
2021-01,Middlesbrough,Oxazepam,anxiolytic,24.0,156.5885
2021-01,Middlesbrough,Paroxetine hydrochloride,antidepressant,691.0,1820.5554
2021-01,Middlesbrough,Phenobarbital,anxiolytic,58.0,1644.4378
2021-01,Middlesbrough,Pregabalin,anxiolytic,5305.0,22094.225
2021-01,Middlesbrough,Promethazine teoclate,anxiolytic,4.0,32.0953
2021-01,Middlesbrough,Reboxetine,antidepressant,37.0,480.794
2021-01,Middlesbrough,Sertraline hydrochloride,antidepressant,9485.0,63647.2963
2021-01,Middlesbrough,Temazepam,anxiolytic,483.0,1002.7394
2021-01,Middlesbrough,Tranylcypromine sulfate,antidepressant,3.0,2395.3702
2021-01,Middlesbrough,Trazodone hydrochloride,antidepressant,1052.0,2428.5775
2021-01,Middlesbrough,Trimipramine maleate,antidepressant,6.0,1572.5306
2021-01,Middlesbrough,Venlafaxine,antidepressant,2114.0,11561.347
2021-01,Middlesbrough,Vortioxetine,antidepressant,64.0,1235.4628
2021-01,Middlesbrough,Zolpidem tartrate,anxiolytic,166.0,238.4711
2021-01,Middlesbrough,Zopiclone,anxiolytic,1701.0,1432.1116
2021-01,Newcastle upon Tyne,Agomelatine,antidepressant,60.0,905.6798
2021-01,Newcastle upon Tyne,Amitriptyline hydrochloride,antidepressant,11515.0,18116.0421
2021-01,Newcastle upon Tyne,Bupropion hydrochloride,antidepressant,27.0,719.2707
2021-01,Newcastle upon Tyne,Buspirone hydrochloride,anxiolytic,114.0,985.9812
2021-01,Newcastle upon Tyne,Chloral hydrate,anxiolytic,8.0,164.358
2021-01,Newcastle upon Tyne,Chlordiazepoxide hydrochloride,anxiolytic,10.0,90.7366
2021-01,Newcastle upon Tyne,Citalopram hydrobromide,antidepressant,10982.0,12456.6742
2021-01,Newcastle upon Tyne,Citalopram hydrochloride,antidepressant,42.0,575.3212
2021-01,Newcastle upon Tyne,Clobazam,anxiolytic,291.0,8173.5725
2021-01,Newcastle upon Tyne,Clomethiazole,anxiolytic,22.0,217.0435
2021-01,Newcastle upon Tyne,Clomethiazole edisilate,anxiolytic,6.0,167.6095
2021-01,Newcastle upon Tyne,Clomipramine hydrochloride,antidepressant,206.0,1147.0271
2021-01,Newcastle upon Tyne,Clonazepam,anxiolytic,743.0,9098.5142
2021-01,Newcastle upon Tyne,Diazepam,anxiolytic,3303.0,10977.5756
2021-01,Newcastle upon Tyne,Dosulepin hydrochloride,antidepressant,361.0,2811.8436
2021-01,Newcastle upon Tyne,Doxepin,antidepressant,9.0,988.0379
2021-01,Newcastle upon Tyne,Duloxetine hydrochloride,antidepressant,4631.0,12152.792
2021-01,Newcastle upon Tyne,Escitalopram,antidepressant,805.0,1315.9099
2021-01,Newcastle upon Tyne,Fluoxetine hydrochloride,antidepressant,7709.0,16775.5336
2021-01,Newcastle upon Tyne,Flupentixol decanoate,antidepressant,22.0,217.6507
2021-01,Newcastle upon Tyne,Flupentixol hydrochloride,antidepressant,97.0,260.842
2021-01,Newcastle upon Tyne,Fluvoxamine maleate,antidepressant,7.0,127.6715
2021-01,Newcastle upon Tyne,Imipramine hydrochloride,antidepressant,80.0,936.3029
2021-01,Newcastle upon Tyne,Lofepramine hydrochloride,antidepressant,282.0,4202.9928
2021-01,Newcastle upon Tyne,Loprazolam mesilate,anxiolytic,4.0,136.2471
2021-01,Newcastle upon Tyne,Lorazepam,anxiolytic,486.0,2477.7478
2021-01,Newcastle upon Tyne,Lormetazepam,anxiolytic,1.0,30.9854
2021-01,Newcastle upon Tyne,Melatonin,anxiolytic,1657.0,48992.2052
2021-01,Newcastle upon Tyne,Mianserin hydrochloride,antidepressant,1.0,26.2596
2021-01,Newcastle upon Tyne,Midazolam hydrochloride,anxiolytic,29.0,2297.9401
2021-01,Newcastle upon Tyne,Midazolam maleate,anxiolytic,24.0,5695.8485
2021-01,Newcastle upon Tyne,Mirtazapine,antidepressant,13327.0,24848.5505
2021-01,Newcastle upon Tyne,Moclobemide,antidepressant,7.0,225.3933
2021-01,Newcastle upon Tyne,Nitrazepam,anxiolytic,148.0,354.362
2021-01,Newcastle upon Tyne,Nortriptyline,antidepressant,512.0,1665.7597
2021-01,Newcastle upon Tyne,Oxazepam,anxiolytic,18.0,180.0669
2021-01,Newcastle upon Tyne,Paraldehyde,anxiolytic,1.0,28.3165
2021-01,Newcastle upon Tyne,Paroxetine hydrochloride,antidepressant,863.0,1906.3167
2021-01,Newcastle upon Tyne,Phenelzine sulfate,antidepressant,5.0,2366.3928
2021-01,Newcastle upon Tyne,Phenobarbital,anxiolytic,129.0,2059.7616
2021-01,Newcastle upon Tyne,Pregabalin,anxiolytic,7629.0,25625.9244
2021-01,Newcastle upon Tyne,Promethazine teoclate,anxiolytic,17.0,46.6059
2021-01,Newcastle upon Tyne,Reboxetine,antidepressant,44.0,371.8825
2021-01,Newcastle upon Tyne,Sertraline hydrochloride,antidepressant,16647.0,102339.1545
2021-01,Newcastle upon Tyne,Sodium oxybate,anxiolytic,1.0,1340.2931
2021-01,Newcastle upon Tyne,Temazepam,anxiolytic,1051.0,1621.319
2021-01,Newcastle upon Tyne,Tranylcypromine sulfate,antidepressant,4.0,1368.8113
2021-01,Newcastle upon Tyne,Trazodone hydrochloride,antidepressant,3256.0,6698.2895
2021-01,Newcastle upon Tyne,Trimipramine maleate,antidepressant,9.0,1463.7187
2021-01,Newcastle upon Tyne,Tryptophan,antidepressant,10.0,209.661
2021-01,Newcastle upon Tyne,Venlafaxine,antidepressant,4760.0,21541.1863
2021-01,Newcastle upon Tyne,Vortioxetine,antidepressant,384.0,5363.4396
2021-01,Newcastle upon Tyne,Zolpidem tartrate,anxiolytic,152.0,143.9749
2021-01,Newcastle upon Tyne,Zopiclone,anxiolytic,2703.0,1843.5271
2021-01,Nottingham,Agomelatine,antidepressant,13.0,463.5003
2021-01,Nottingham,Amitriptyline hydrochloride,antidepressant,18367.0,41930.4716
2021-01,Nottingham,Bupropion hydrochloride,antidepressant,13.0,601.9329
2021-01,Nottingham,Buspirone hydrochloride,anxiolytic,43.0,745.8418
2021-01,Nottingham,Chloral hydrate,anxiolytic,45.0,1432.0058
2021-01,Nottingham,Chlordiazepoxide hydrochloride,anxiolytic,45.0,282.0796
2021-01,Nottingham,Citalopram hydrobromide,antidepressant,16159.0,23875.258
2021-01,Nottingham,Citalopram hydrochloride,antidepressant,61.0,807.9404
2021-01,Nottingham,Clobazam,anxiolytic,413.0,11996.2178
2021-01,Nottingham,Clomethiazole,anxiolytic,10.0,349.8741
2021-01,Nottingham,Clomipramine hydrochloride,antidepressant,315.0,2868.5635
2021-01,Nottingham,Clonazepam,anxiolytic,1013.0,17752.116
2021-01,Nottingham,Diazepam,anxiolytic,4177.0,13024.4178
2021-01,Nottingham,Dosulepin hydrochloride,antidepressant,530.0,8105.808
2021-01,Nottingham,Doxepin,antidepressant,17.0,2469.4919
2021-01,Nottingham,Duloxetine hydrochloride,antidepressant,3021.0,13382.8991
2021-01,Nottingham,Escitalopram,antidepressant,838.0,1915.7281
2021-01,Nottingham,Fluoxetine hydrochloride,antidepressant,7329.0,23095.1089
2021-01,Nottingham,Flupentixol decanoate,antidepressant,2.0,18.9236
2021-01,Nottingham,Flupentixol hydrochloride,antidepressant,157.0,689.4288
2021-01,Nottingham,Fluvoxamine maleate,antidepressant,8.0,277.6977
2021-01,Nottingham,Imipramine hydrochloride,antidepressant,306.0,5764.2813
2021-01,Nottingham,Isocarboxazid,antidepressant,5.0,1738.6013
2021-01,Nottingham,Lofepramine hydrochloride,antidepressant,276.0,6336.1867
2021-01,Nottingham,Loprazolam mesilate,anxiolytic,7.0,188.5638
2021-01,Nottingham,Lorazepam,anxiolytic,794.0,5835.6978
2021-01,Nottingham,Lormetazepam,anxiolytic,2.0,35.4654
2021-01,Nottingham,Melatonin,anxiolytic,422.0,14443.3285
2021-01,Nottingham,Midazolam hydrochloride,anxiolytic,99.0,9947.0948
2021-01,Nottingham,Midazolam maleate,anxiolytic,23.0,4411.5028
2021-01,Nottingham,Mirtazapine,antidepressant,9353.0,25618.3836
2021-01,Nottingham,Moclobemide,antidepressant,10.0,295.3371
2021-01,Nottingham,Nitrazepam,anxiolytic,302.0,1674.4001
2021-01,Nottingham,Nortriptyline,antidepressant,1087.0,6438.3444
2021-01,Nottingham,Oxazepam,anxiolytic,19.0,220.3321
2021-01,Nottingham,Oxitriptan,antidepressant,4.0,138.4335
2021-01,Nottingham,Paroxetine hydrochloride,antidepressant,980.0,3379.4807
2021-01,Nottingham,Phenelzine sulfate,antidepressant,3.0,99.1829
2021-01,Nottingham,Phenobarbital,anxiolytic,189.0,6287.9306
2021-01,Nottingham,Pregabalin,anxiolytic,7921.0,41049.4728
2021-01,Nottingham,Promethazine teoclate,anxiolytic,28.0,101.7962
2021-01,Nottingham,Reboxetine,antidepressant,16.0,323.1076
2021-01,Nottingham,Sertraline hydrochloride,antidepressant,20707.0,160561.0978
2021-01,Nottingham,Temazepam,anxiolytic,537.0,1208.7004
2021-01,Nottingham,Tranylcypromine sulfate,antidepressant,5.0,8212.6322
2021-01,Nottingham,Trazodone hydrochloride,antidepressant,1910.0,8279.6553
2021-01,Nottingham,Trimipramine maleate,antidepressant,10.0,6022.5327
2021-01,Nottingham,Tryptophan,antidepressant,1.0,113.8618
2021-01,Nottingham,Venlafaxine,antidepressant,4735.0,31135.4884
2021-01,Nottingham,Vortioxetine,antidepressant,104.0,2507.4287
2021-01,Nottingham,Zolpidem tartrate,anxiolytic,548.0,645.548
2021-01,Nottingham,Zopiclone,anxiolytic,5166.0,4318.2118
2021-01,Peterborough,Agomelatine,antidepressant,7.0,196.6611
2021-01,Peterborough,Amitriptyline hydrochloride,antidepressant,7670.0,13806.9893
2021-01,Peterborough,Bupropion hydrochloride,antidepressant,4.0,192.1028
2021-01,Peterborough,Buspirone hydrochloride,anxiolytic,97.0,1342.5785
2021-01,Peterborough,Chloral hydrate,anxiolytic,5.0,110.8678
2021-01,Peterborough,Chlordiazepoxide hydrochloride,anxiolytic,31.0,104.3871
2021-01,Peterborough,Citalopram hydrobromide,antidepressant,7815.0,9254.9156
2021-01,Peterborough,Citalopram hydrochloride,antidepressant,42.0,636.484
2021-01,Peterborough,Clobazam,anxiolytic,108.0,6283.0156
2021-01,Peterborough,Clomethiazole,anxiolytic,1.0,42.8525
2021-01,Peterborough,Clomipramine hydrochloride,antidepressant,71.0,472.1175
2021-01,Peterborough,Clonazepam,anxiolytic,443.0,7299.6958
2021-01,Peterborough,Diazepam,anxiolytic,1823.0,3738.6876
2021-01,Peterborough,Dosulepin hydrochloride,antidepressant,194.0,1966.6499
2021-01,Peterborough,Doxepin,antidepressant,3.0,451.4512
2021-01,Peterborough,Duloxetine hydrochloride,antidepressant,637.0,2363.7279
2021-01,Peterborough,Escitalopram,antidepressant,527.0,1130.0292
2021-01,Peterborough,Fluoxetine hydrochloride,antidepressant,2731.0,11449.6782
2021-01,Peterborough,Flupentixol decanoate,antidepressant,61.0,1175.0708
2021-01,Peterborough,Flupentixol hydrochloride,antidepressant,66.0,233.7098
2021-01,Peterborough,Fluvoxamine maleate,antidepressant,8.0,147.5547
2021-01,Peterborough,Imipramine hydrochloride,antidepressant,114.0,1431.8437
2021-01,Peterborough,Lofepramine hydrochloride,antidepressant,28.0,506.1742
2021-01,Peterborough,Loprazolam mesilate,anxiolytic,27.0,609.8542
2021-01,Peterborough,Lorazepam,anxiolytic,609.0,3806.2419
2021-01,Peterborough,Lormetazepam,anxiolytic,15.0,231.4162
2021-01,Peterborough,Melatonin,anxiolytic,526.0,18030.9277
2021-01,Peterborough,Midazolam hydrochloride,anxiolytic,29.0,2176.1878
2021-01,Peterborough,Midazolam maleate,anxiolytic,6.0,752.279
2021-01,Peterborough,Mirtazapine,antidepressant,3738.0,8976.1947
2021-01,Peterborough,Moclobemide,antidepressant,3.0,18.5706
2021-01,Peterborough,Nitrazepam,anxiolytic,112.0,596.1569
2021-01,Peterborough,Nortriptyline,antidepressant,346.0,1108.0839
2021-01,Peterborough,Oxazepam,anxiolytic,30.0,176.5056
2021-01,Peterborough,Paroxetine hydrochloride,antidepressant,559.0,1805.9783
2021-01,Peterborough,Phenelzine sulfate,antidepressant,2.0,482.0023
2021-01,Peterborough,Phenobarbital,anxiolytic,81.0,551.2833
2021-01,Peterborough,Phenobarbital sodium,anxiolytic,1.0,371.2981
2021-01,Peterborough,Pregabalin,anxiolytic,3124.0,14454.5556
2021-01,Peterborough,Promethazine teoclate,anxiolytic,16.0,49.4208
2021-01,Peterborough,Reboxetine,antidepressant,6.0,59.2179
2021-01,Peterborough,Sertraline hydrochloride,antidepressant,8614.0,56597.7776
2021-01,Peterborough,Sodium oxybate,anxiolytic,5.0,5026.1147
2021-01,Peterborough,Temazepam,anxiolytic,326.0,1159.4979
2021-01,Peterborough,Tranylcypromine sulfate,antidepressant,1.0,342.2028
2021-01,Peterborough,Trazodone hydrochloride,antidepressant,147.0,550.3141
2021-01,Peterborough,Trimipramine maleate,antidepressant,12.0,3277.0421
2021-01,Peterborough,Tryptophan,antidepressant,2.0,226.2344
2021-01,Peterborough,Venlafaxine,antidepressant,2280.0,13155.0219
2021-01,Peterborough,Vortioxetine,antidepressant,38.0,748.7341
2021-01,Peterborough,Zolpidem tartrate,anxiolytic,292.0,409.1428
2021-01,Peterborough,Zopiclone,anxiolytic,2274.0,1930.6418
2021-01,Plymouth,Agomelatine,antidepressant,11.0,505.2547
2021-01,Plymouth,Amitriptyline hydrochloride,antidepressant,8241.0,18392.316
2021-01,Plymouth,Bupropion hydrochloride,antidepressant,4.0,172.5687
2021-01,Plymouth,Buspirone hydrochloride,anxiolytic,79.0,1099.7277
2021-01,Plymouth,Chloral hydrate,anxiolytic,8.0,1013.733
2021-01,Plymouth,Chlordiazepoxide hydrochloride,anxiolytic,12.0,50.2032
2021-01,Plymouth,Citalopram hydrobromide,antidepressant,6626.0,10242.7793
2021-01,Plymouth,Citalopram hydrochloride,antidepressant,22.0,407.5382
2021-01,Plymouth,Clobazam,anxiolytic,119.0,5522.1716
2021-01,Plymouth,Clomethiazole,anxiolytic,2.0,244.2537
2021-01,Plymouth,Clomipramine hydrochloride,antidepressant,76.0,740.9159
2021-01,Plymouth,Clonazepam,anxiolytic,322.0,4510.6675
2021-01,Plymouth,Cloral betaine,anxiolytic,1.0,361.2901
2021-01,Plymouth,Diazepam,anxiolytic,2553.0,3287.5323
2021-01,Plymouth,Dosulepin hydrochloride,antidepressant,203.0,2949.3497
2021-01,Plymouth,Doxepin,antidepressant,9.0,2607.1314
2021-01,Plymouth,Duloxetine hydrochloride,antidepressant,1917.0,8000.322
2021-01,Plymouth,Escitalopram,antidepressant,360.0,989.6817
2021-01,Plymouth,Fluoxetine hydrochloride,antidepressant,3473.0,13705.1731
2021-01,Plymouth,Flupentixol decanoate,antidepressant,2.0,5.2967
2021-01,Plymouth,Flupentixol hydrochloride,antidepressant,48.0,157.5161
2021-01,Plymouth,Fluvoxamine maleate,antidepressant,12.0,118.3558
2021-01,Plymouth,Imipramine hydrochloride,antidepressant,133.0,1024.2916
2021-01,Plymouth,Isocarboxazid,antidepressant,1.0,434.5426
2021-01,Plymouth,Lofepramine hydrochloride,antidepressant,73.0,1627.0318
2021-01,Plymouth,Lorazepam,anxiolytic,512.0,3357.9444
2021-01,Plymouth,Lormetazepam,anxiolytic,15.0,200.9086
2021-01,Plymouth,Melatonin,anxiolytic,1362.0,57741.8854
2021-01,Plymouth,Midazolam hydrochloride,anxiolytic,25.0,2191.8496
2021-01,Plymouth,Midazolam maleate,anxiolytic,11.0,2116.8864
2021-01,Plymouth,Mirtazapine,antidepressant,7185.0,19087.2433
2021-01,Plymouth,Nitrazepam,anxiolytic,120.0,1256.402
2021-01,Plymouth,Nortriptyline,antidepressant,309.0,1205.0991
2021-01,Plymouth,Oxazepam,anxiolytic,12.0,196.7823
2021-01,Plymouth,Paroxetine hydrochloride,antidepressant,417.0,1495.9349
2021-01,Plymouth,Phenelzine sulfate,antidepressant,2.0,788.4705
2021-01,Plymouth,Phenobarbital,anxiolytic,46.0,720.5955
2021-01,Plymouth,Pregabalin,anxiolytic,4785.0,18178.3124
2021-01,Plymouth,Promethazine teoclate,anxiolytic,24.0,49.0027
2021-01,Plymouth,Reboxetine,antidepressant,10.0,143.4777
2021-01,Plymouth,Sertraline hydrochloride,antidepressant,9557.0,75920.2005
2021-01,Plymouth,Sodium oxybate,anxiolytic,3.0,1675.3881
2021-01,Plymouth,Temazepam,anxiolytic,275.0,404.0174
2021-01,Plymouth,Tranylcypromine sulfate,antidepressant,5.0,4864.1524
2021-01,Plymouth,Trazodone hydrochloride,antidepressant,758.0,2977.5572
2021-01,Plymouth,Trimipramine maleate,antidepressant,22.0,8348.1741
2021-01,Plymouth,Venlafaxine,antidepressant,3396.0,22227.2091
2021-01,Plymouth,Vortioxetine,antidepressant,42.0,976.486
2021-01,Plymouth,Zolpidem tartrate,anxiolytic,305.0,384.1958
2021-01,Plymouth,Zopiclone,anxiolytic,3181.0,2581.0534
2021-01,Sunderland,Agomelatine,antidepressant,55.0,973.3184
2021-01,Sunderland,Amitriptyline hydrochloride,antidepressant,7295.0,10939.5111
2021-01,Sunderland,Bupropion hydrochloride,antidepressant,11.0,153.8029
2021-01,Sunderland,Buspirone hydrochloride,anxiolytic,50.0,376.4312
2021-01,Sunderland,Chloral hydrate,anxiolytic,5.0,78.2916
2021-01,Sunderland,Chlordiazepoxide hydrochloride,anxiolytic,10.0,73.6295
2021-01,Sunderland,Citalopram hydrobromide,antidepressant,6667.0,6902.5282
2021-01,Sunderland,Citalopram hydrochloride,antidepressant,17.0,220.3519
2021-01,Sunderland,Clobazam,anxiolytic,154.0,3710.7432
2021-01,Sunderland,Clomethiazole,anxiolytic,13.0,118.9964
2021-01,Sunderland,Clomipramine hydrochloride,antidepressant,55.0,495.0837
2021-01,Sunderland,Clonazepam,anxiolytic,483.0,4023.0212
2021-01,Sunderland,Cloral betaine,anxiolytic,2.0,120.6267
2021-01,Sunderland,Diazepam,anxiolytic,1360.0,4397.735
2021-01,Sunderland,Dosulepin hydrochloride,antidepressant,256.0,2155.3657
2021-01,Sunderland,Doxepin,antidepressant,6.0,632.454
2021-01,Sunderland,Duloxetine hydrochloride,antidepressant,2121.0,5385.4953
2021-01,Sunderland,Escitalopram,antidepressant,503.0,842.7644
2021-01,Sunderland,Fluoxetine hydrochloride,antidepressant,4928.0,11163.6994
2021-01,Sunderland,Flupentixol decanoate,antidepressant,5.0,221.3432
2021-01,Sunderland,Flupentixol hydrochloride,antidepressant,59.0,131.7385
2021-01,Sunderland,Fluvoxamine maleate,antidepressant,3.0,108.9675
2021-01,Sunderland,Imipramine hydrochloride,antidepressant,26.0,232.1968
2021-01,Sunderland,Lofepramine hydrochloride,antidepressant,112.0,1372.5327
